,Sample,Nucleotide,Timepoint,Plate,FileNumber,Unnamed: 5,Unnamed: 6,Unnamed: 7,Unnamed: 8,Unnamed: 9,FileName,peak_nts,start_nt,end_nt,p4p6_area,background_area,total_area,subtracted_area,normalized_area,double_normalized
84,hHBB_10415148_AB_Rhiju_Mod_3_hHBB,PSU,2.0,9,6,,,,,,nts-Eukaryote Total RNA Nano_2020-12-10_13-15-38_Sample6.csv,[ 23.33927898 858.11642096],758.1164209631751,958.1164209631751,94.05866576189557,423.653838640902,1806.4897783218664,1382.8359396809644,14.701845156740145,0.13623319231817763
85,hHBB_10415148_AB_Rhiju_Mod_3_hHBB,PSU,3.0,9,7,,,,,,nts-Eukaryote Total RNA Nano_2020-12-10_13-15-38_Sample7.csv,[ 23.33927898 858.11642096],758.1164209631751,958.1164209631751,84.25519517078347,398.2957496827596,1462.2901147420127,1063.9943650592531,12.628234530850703,0.1457449274168135
86,hHBB_10415148_AB_Rhiju_Mod_3_hHBB,PSU,4.0,9,8,,,,,,nts-Eukaryote Total RNA Nano_2020-12-10_13-15-38_Sample8.csv,[ 23.33927898 858.11642096],758.1164209631751,958.1164209631751,86.85490375990014,579.0767590872432,1671.688812528413,1092.6120534411698,12.579739383069994,0.1359198324187118
87,hHBB_10415148_AB_Rhiju_Mod_3_hHBB,PSU,5.0,9,9,,,,,,nts-Eukaryote Total RNA Nano_2020-12-10_13-15-38_Sample9.csv,[ 23.33927898 858.11642096],758.1164209631751,958.1164209631751,86.43760643011795,457.9023117896545,1177.6179931791999,719.7156813895454,8.326418455043784,0.08666016055715794
88,hHBB_10415148_AB_Rhiju_Mod_3_hHBB,PSU,18.0,9,10,,,,,,nts-Eukaryote Total RNA Nano_2020-12-10_13-15-38_Sample10.csv,[ 23.33927898 858.11642096],758.1164209631751,958.1164209631751,85.94286962935405,255.35478629190237,330.51376767233023,75.15898138042786,0.8745225951212255,0.009424542309126389
89,hHBB_10415148_AB_Rhiju_Mod_3_hHBB,PSU,24.0,9,11,,,,,,nts-Eukaryote Total RNA Nano_2020-12-10_13-15-38_Sample11.csv,[ 23.33927898 858.11642096],758.1164209631751,958.1164209631751,87.3728797593684,251.05975509164043,290.84251251995374,39.78275742831332,0.4553215773347299,0.005208213200470392
90,hHBB_10417205_Jill's_mod_of_Clotho_2.0_hHBB,PSU,0.0,10,2,,,,,,nts-Eukaryote Total RNA Nano_2020-12-10_13-20-33_Sample2.csv,[ 23.31260034 856.43995302],756.439953016888,956.439953016888,119.94602434737172,276.68357897589425,1947.0867139490974,1670.4031349732031,13.926290129763732,0.09518842609798117
91,hHBB_10417205_Jill's_mod_of_Clotho_2.0_hHBB,PSU,0.5,10,3,,,,,,nts-Eukaryote Total RNA Nano_2020-12-10_13-20-33_Sample3.csv,[ 23.31260034 856.43995302],756.439953016888,956.439953016888,125.25944620135033,412.10843171463944,2390.363004711668,1978.2545729970286,15.793256580562005,0.10491739763297918
92,hHBB_10417205_Jill's_mod_of_Clotho_2.0_hHBB,PSU,1.0,10,4,,,,,,nts-Eukaryote Total RNA Nano_2020-12-10_13-20-33_Sample4.csv,[ 23.31260034 856.43995302],756.439953016888,956.439953016888,126.39199232793815,422.83696918484037,1915.3275185087653,1492.4905493239248,11.808426482047148,0.077995696109062
93,hHBB_10417205_Jill's_mod_of_Clotho_2.0_hHBB,PSU,1.5,10,5,,,,,,nts-Eukaryote Total RNA Nano_2020-12-10_13-20-33_Sample5.csv,[ 23.31260034 856.43995302],756.439953016888,956.439953016888,126.36739613997449,420.47140582805037,1704.5089402607357,1284.0375344326853,10.161145783287203,0.06747452835757867
94,hHBB_10417205_Jill's_mod_of_Clotho_2.0_hHBB,PSU,2.0,10,6,,,,,,nts-Eukaryote Total RNA Nano_2020-12-10_13-20-33_Sample6.csv,[ 23.31260034 856.43995302],756.439953016888,956.439953016888,129.50518447204863,415.30568266699834,1631.9645915181338,1216.6589088511355,9.394673377834765,0.060052466713497545
95,hHBB_10417205_Jill's_mod_of_Clotho_2.0_hHBB,PSU,3.0,10,7,,,,,,nts-Eukaryote Total RNA Nano_2020-12-10_13-20-33_Sample7.csv,[ 23.31260034 856.43995302],756.439953016888,956.439953016888,128.3644584521652,398.050414365982,1271.091694311989,873.0412799460069,6.801269529535267,0.04461213457082185
96,hHBB_10417205_Jill's_mod_of_Clotho_2.0_hHBB,PSU,4.0,10,8,,,,,,nts-Eukaryote Total RNA Nano_2020-12-10_13-20-33_Sample8.csv,[ 23.31260034 856.43995302],756.439953016888,956.439953016888,128.42193663021092,535.0236091957073,1657.9844594153237,1122.9608502196165,8.744307084023859,0.05765396414153484
97,hHBB_10417205_Jill's_mod_of_Clotho_2.0_hHBB,PSU,5.0,10,9,,,,,,nts-Eukaryote Total RNA Nano_2020-12-10_13-20-33_Sample9.csv,[ 23.31260034 856.43995302],756.439953016888,956.439953016888,127.35888275479294,379.12317801548056,949.7462080238039,570.6230300083233,4.480433697796778,0.029740088056298995
98,hHBB_10417205_Jill's_mod_of_Clotho_2.0_hHBB,PSU,18.0,10,10,,,,,,nts-Eukaryote Total RNA Nano_2020-12-10_13-20-33_Sample10.csv,[ 23.31260034 856.43995302],756.439953016888,956.439953016888,130.97443187331305,236.67181358594985,265.92211854152555,29.2503049555757,0.22332835910957408,0.0013792287630036318
99,hHBB_10417205_Jill's_mod_of_Clotho_2.0_hHBB,PSU,24.0,10,11,,,,,,nts-Eukaryote Total RNA Nano_2020-12-10_13-20-33_Sample11.csv,[ 23.31260034 856.43995302],756.439953016888,956.439953016888,133.13468116133993,226.3085736879609,230.95689929199784,4.648325604036955,0.03491446078128853,0.00021788231968300966
100,hHBB_10389218_Omei_1_DG2=158.7_5'UTR_20_unpaired_hHBB,PSU,0.0,11,2,,,,,,nts-Eukaryote Total RNA Nano_2020-12-10_15-17-25_Sample2.csv,[ 23.20677598 891.12351089],791.1235108934611,991.1235108934611,105.20968954872487,217.19090757119153,2323.8329041080656,2106.641996536874,20.02326977270704,0.16009235226479143
101,hHBB_10389218_Omei_1_DG2=158.7_5'UTR_20_unpaired_hHBB,PSU,0.5,11,3,,,,,,nts-Eukaryote Total RNA Nano_2020-12-10_15-17-25_Sample3.csv,[ 23.20677598 891.12351089],791.1235108934611,991.1235108934611,109.44527026281796,336.6215188695838,1901.4188497994555,1564.7973309298718,14.297532704448749,0.11018317320255656
102,hHBB_10389218_Omei_1_DG2=158.7_5'UTR_20_unpaired_hHBB,PSU,1.0,11,4,,,,,,nts-Eukaryote Total RNA Nano_2020-12-10_15-17-25_Sample4.csv,[ 23.20677598 891.12351089],791.1235108934611,991.1235108934611,111.69313827246086,418.467308323891,2198.530017105489,1780.062708781598,15.937082047416082,0.11601406149862598
103,hHBB_10389218_Omei_1_DG2=158.7_5'UTR_20_unpaired_hHBB,PSU,1.5,11,5,,,,,,nts-Eukaryote Total RNA Nano_2020-12-10_15-17-25_Sample5.csv,[ 23.20677598 891.12351089],791.1235108934611,991.1235108934611,111.74072355659837,451.14772816393855,2050.744368274592,1599.5966401106534,14.31525221241684,0.10469821431533964
104,hHBB_10389218_Omei_1_DG2=158.7_5'UTR_20_unpaired_hHBB,PSU,2.0,11,6,,,,,,nts-Eukaryote Total RNA Nano_2020-12-10_15-17-25_Sample6.csv,[ 23.20677598 891.12351089],791.1235108934611,991.1235108934611,114.96488830950196,470.4510067978503,2066.9655139172346,1596.5145071193842,13.886974802440013,0.10359542466091967
105,hHBB_10389218_Omei_1_DG2=158.7_5'UTR_20_unpaired_hHBB,PSU,3.0,11,7,,,,,,nts-Eukaryote Total RNA Nano_2020-12-10_15-17-25_Sample7.csv,[ 23.20677598 891.12351089],791.1235108934611,991.1235108934611,102.8781293643151,527.3022825781377,1586.1547691390188,1058.852486560881,10.292299180627994,0.08246306848776512
106,hHBB_10389218_Omei_1_DG2=158.7_5'UTR_20_unpaired_hHBB,PSU,4.0,11,8,,,,,,nts-Eukaryote Total RNA Nano_2020-12-10_15-17-25_Sample8.csv,[ 23.20677598 891.12351089],791.1235108934611,991.1235108934611,100.9727030334895,600.2094864101393,1618.068447987928,1017.8589615777887,10.080535936927395,0.08630282572265119
107,hHBB_10389218_Omei_1_DG2=158.7_5'UTR_20_unpaired_hHBB,PSU,5.0,11,9,,,,,,nts-Eukaryote Total RNA Nano_2020-12-10_15-17-25_Sample9.csv,[ 23.20677598 891.12351089],791.1235108934611,991.1235108934611,99.79329080041214,568.1485091642952,1381.398948546732,813.2504393824369,8.149349849670237,0.07098961894511617
108,hHBB_10389218_Omei_1_DG2=158.7_5'UTR_20_unpaired_hHBB,PSU,18.0,11,10,,,,,,nts-Eukaryote Total RNA Nano_2020-12-10_15-17-25_Sample10.csv,[ 23.20677598 891.12351089],791.1235108934611,991.1235108934611,97.73539661362665,344.8848950712692,372.9158477740608,28.03095270279158,0.286804511712427,0.0023910997315574026
109,hHBB_10389218_Omei_1_DG2=158.7_5'UTR_20_unpaired_hHBB,PSU,24.0,11,11,,,,,,nts-Eukaryote Total RNA Nano_2020-12-10_15-17-25_Sample11.csv,[ 23.20677598 891.12351089],791.1235108934611,991.1235108934611,100.92649882794396,235.99063545271372,228.47167966945233,-7.51895578326139,-0.07449932248298287,-0.0006024808255848184
110,hHBB_10419549_BugacMan's_Lost_LD+finetuning_mod_Deg-2-ed_hHBB,PSU,0.0,12,2,,,,,,nts-Eukaryote Total RNA Nano_2020-12-10_15-22-13_Sample2.csv,[ 23.2875797  890.89787552],790.8978755224252,990.8978755224252,124.43038320169074,332.9667830483212,2923.8260372527648,2590.8592542044435,20.8217574159913,0.145153868561132
111,hHBB_10419549_BugacMan's_Lost_LD+finetuning_mod_Deg-2-ed_hHBB,PSU,0.5,12,3,,,,,,nts-Eukaryote Total RNA Nano_2020-12-10_15-22-13_Sample3.csv,[ 23.2875797  890.89787552],790.8978755224252,990.8978755224252,128.68807881147697,399.5835209963142,2650.4758456433415,2250.892324647027,17.491071010116617,0.12019497525320609
112,hHBB_10419549_BugacMan's_Lost_LD+finetuning_mod_Deg-2-ed_hHBB,PSU,1.0,12,4,,,,,,nts-Eukaryote Total RNA Nano_2020-12-10_15-22-13_Sample4.csv,[ 23.2875797  890.89787552],790.8978755224252,990.8978755224252,128.08387421737356,419.0204239781818,2984.969973320186,2565.949549342004,20.03335365221138,0.14114482217362853
113,hHBB_10419549_BugacMan's_Lost_LD+finetuning_mod_Deg-2-ed_hHBB,PSU,1.5,12,5,,,,,,nts-Eukaryote Total RNA Nano_2020-12-10_15-22-13_Sample5.csv,[ 23.2875797  890.89787552],790.8978755224252,990.8978755224252,136.13247754783544,545.9402640255532,2751.599830871071,2205.6595668455175,16.2023023937875,0.10587571496097242
114,hHBB_10419549_BugacMan's_Lost_LD+finetuning_mod_Deg-2-ed_hHBB,PSU,2.0,12,6,,,,,,nts-Eukaryote Total RNA Nano_2020-12-10_15-22-13_Sample6.csv,[ 23.2875797  890.89787552],790.8978755224252,990.8978755224252,133.0851583800575,461.44924082646185,2341.8147375986914,1880.3654967722296,14.129039779194477,0.09198911814162812
115,hHBB_10419549_BugacMan's_Lost_LD+finetuning_mod_Deg-2-ed_hHBB,PSU,3.0,12,7,,,,,,nts-Eukaryote Total RNA Nano_2020-12-10_15-22-13_Sample7.csv,[ 23.2875797  890.89787552],790.8978755224252,990.8978755224252,124.30485852060181,524.8795026957257,1908.8226482447926,1383.943145549067,11.13345980213394,0.07712650658067721
116,hHBB_10419549_BugacMan's_Lost_LD+finetuning_mod_Deg-2-ed_hHBB,PSU,4.0,12,8,,,,,,nts-Eukaryote Total RNA Nano_2020-12-10_15-22-13_Sample8.csv,[ 23.2875797  890.89787552],790.8978755224252,990.8978755224252,129.16429739969394,555.1395490273768,1721.7869469782622,1166.6473979508855,9.032274563773147,0.0607662037066043
117,hHBB_10419549_BugacMan's_Lost_LD+finetuning_mod_Deg-2-ed_hHBB,PSU,5.0,12,9,,,,,,nts-Eukaryote Total RNA Nano_2020-12-10_15-22-13_Sample9.csv,[ 23.2875797  890.89787552],790.8978755224252,990.8978755224252,127.64834552515421,601.6368992727681,1615.57304971296,1013.9361504401919,7.943198529278133,0.053566753914765945
118,hHBB_10419549_BugacMan's_Lost_LD+finetuning_mod_Deg-2-ed_hHBB,PSU,18.0,12,10,,,,,,nts-Eukaryote Total RNA Nano_2020-12-10_15-22-13_Sample10.csv,[ 23.2875797  890.89787552],790.8978755224252,990.8978755224252,129.58754336364933,301.0684857325675,334.8009157909346,33.73243005836707,0.26030611571751866,0.0018025356367754883
119,hHBB_10419549_BugacMan's_Lost_LD+finetuning_mod_Deg-2-ed_hHBB,PSU,24.0,12,11,,,,,,nts-Eukaryote Total RNA Nano_2020-12-10_15-22-13_Sample11.csv,[ 23.2875797  890.89787552],790.8978755224252,990.8978755224252,126.45968906327901,243.38222476471518,237.1446514625043,-6.237573302210876,-0.049324597809897064,-0.00034690608788126023
120,hHBB_10415488_RLT-10_hHBB,PSU,0.0,13,2,,,,,,nts-Eukaryote Total RNA Nano_2020-12-10_15-49-28_Sample2.csv,[ 23.31702844 897.3052181 ],797.3052181000035,997.3052181000035,84.1273861229543,334.2312966327436,2373.614206649821,2039.3829100170774,24.24160554609967,0.24867699763318177
121,hHBB_10415488_RLT-10_hHBB,PSU,0.5,13,3,,,,,,nts-Eukaryote Total RNA Nano_2020-12-10_15-49-28_Sample3.csv,[ 23.31702844 897.3052181 ],797.3052181000035,997.3052181000035,86.8570646621479,541.7077864286032,2684.0203589442763,2142.3125725156733,24.66480511226956,0.2498468259668281
122,hHBB_10415488_RLT-10_hHBB,PSU,1.0,13,4,,,,,,nts-Eukaryote Total RNA Nano_2020-12-10_15-49-28_Sample4.csv,[ 23.31702844 897.3052181 ],797.3052181000035,997.3052181000035,87.9328385225778,631.0420270921568,2755.11027797999,2124.068250887833,24.155574715610406,0.2340054751851685
123,hHBB_10415488_RLT-10_hHBB,PSU,1.5,13,5,,,,,,nts-Eukaryote Total RNA Nano_2020-12-10_15-49-28_Sample5.csv,[ 23.31702844 897.3052181 ],797.3052181000035,997.3052181000035,85.70827209298028,668.6691975655061,2819.4915767363423,2150.822379170836,25.09468837310738,0.2484796632494253
124,hHBB_10415488_RLT-10_hHBB,PSU,2.0,13,6,,,,,,nts-Eukaryote Total RNA Nano_2020-12-10_15-49-28_Sample6.csv,[ 23.31702844 897.3052181 ],797.3052181000035,997.3052181000035,85.69182448874255,661.853726626804,2052.6961097669455,1390.8423831401415,16.230747698957654,0.15922331035118711
125,hHBB_10415488_RLT-10_hHBB,PSU,3.0,13,7,,,,,,nts-Eukaryote Total RNA Nano_2020-12-10_15-49-28_Sample7.csv,[ 23.31702844 897.3052181 ],797.3052181000035,997.3052181000035,81.79363142802893,699.3342335538435,1781.9519604978962,1082.6177269440527,13.235966028683533,0.14458560009087434
126,hHBB_10415488_RLT-10_hHBB,PSU,4.0,13,8,,,,,,nts-Eukaryote Total RNA Nano_2020-12-10_15-49-28_Sample8.csv,[ 23.31702844 897.3052181 ],797.3052181000035,997.3052181000035,79.5253403093026,636.2844517882381,1553.0664634892346,916.7820117009965,11.528174643897177,0.12235524818667948
127,hHBB_10415488_RLT-10_hHBB,PSU,5.0,13,9,,,,,,nts-Eukaryote Total RNA Nano_2020-12-10_15-49-28_Sample9.csv,[ 23.31702844 897.3052181 ],797.3052181000035,997.3052181000035,79.04988215723219,652.5914055724267,1426.740994964446,774.1495893920193,9.793178285227755,0.10718065373219997
128,hHBB_10415488_RLT-10_hHBB,PSU,18.0,13,10,,,,,,nts-Eukaryote Total RNA Nano_2020-12-10_15-49-28_Sample10.csv,[ 23.31702844 897.3052181 ],797.3052181000035,997.3052181000035,78.66147576505696,516.6121790487033,570.5161434297441,53.90396438104085,0.6852651041284696,0.0077948857791234494
129,hHBB_10415488_RLT-10_hHBB,PSU,24.0,13,11,,,,,,nts-Eukaryote Total RNA Nano_2020-12-10_15-49-28_Sample11.csv,[ 23.31702844 897.3052181 ],797.3052181000035,997.3052181000035,75.75387259496785,387.7122484665854,377.57664824634514,-10.135600220240235,-0.13379646311195342,-0.0014870497279887544
130,hHBB_10419522_12_hHBB,PSU,0.0,14,2,,,,,,nts-Eukaryote Total RNA Nano_2020-12-10_15-52-31_Sample2.csv,[ 23.23671656 864.3017974 ],764.3017973993118,964.3017973993118,136.2004464007112,321.5308349087096,3027.175113633986,2705.6442787252763,19.865164544065312,0.12286831321933334
131,hHBB_10419522_12_hHBB,PSU,0.5,14,3,,,,,,nts-Eukaryote Total RNA Nano_2020-12-10_15-52-31_Sample3.csv,[ 23.23671656 864.3017974 ],764.3017973993118,964.3017973993118,140.2419662855689,489.5727745019653,3077.202467652609,2587.6296931506436,18.451179498450273,0.11171174134983114
132,hHBB_10419522_12_hHBB,PSU,1.0,14,4,,,,,,nts-Eukaryote Total RNA Nano_2020-12-10_15-52-31_Sample4.csv,[ 23.23671656 864.3017974 ],764.3017973993118,964.3017973993118,142.8940005675628,491.7186096511799,2332.969895671794,1841.2512860206139,12.88543450884796,0.07622902890423132
133,hHBB_10419522_12_hHBB,PSU,1.5,14,5,,,,,,nts-Eukaryote Total RNA Nano_2020-12-10_15-52-31_Sample5.csv,[ 23.23671656 864.3017974 ],764.3017973993118,964.3017973993118,142.99971659011993,553.5184193442509,2142.3773101457427,1588.8588908014917,11.110923354873757,0.06503022228503184
134,hHBB_10419522_12_hHBB,PSU,2.0,14,6,,,,,,nts-Eukaryote Total RNA Nano_2020-12-10_15-52-31_Sample6.csv,[ 23.23671656 864.3017974 ],764.3017973993118,964.3017973993118,141.05088759606463,436.50500163264667,1444.6497552445846,1008.144753611938,7.147383265669472,0.0416038207890337
135,hHBB_10419522_12_hHBB,PSU,3.0,14,7,,,,,,nts-Eukaryote Total RNA Nano_2020-12-10_15-52-31_Sample7.csv,[ 23.23671656 864.3017974 ],764.3017973993118,964.3017973993118,137.95946963619377,431.0675313805547,1106.0857432120297,675.0182118314749,4.892873346146754,0.03046936299703984
136,hHBB_10419522_12_hHBB,PSU,4.0,14,8,,,,,,nts-Eukaryote Total RNA Nano_2020-12-10_15-52-31_Sample8.csv,[ 23.23671656 864.3017974 ],764.3017973993118,964.3017973993118,135.49361754218825,322.50078716943955,684.2106778085595,361.7098906391199,2.6695714322225945,0.016300507980651014
137,hHBB_10419522_12_hHBB,PSU,5.0,14,9,,,,,,nts-Eukaryote Total RNA Nano_2020-12-10_15-52-31_Sample9.csv,[ 23.23671656 864.3017974 ],764.3017973993118,964.3017973993118,141.85721585804902,382.1765961014732,692.6567503255554,310.48015422408224,2.1886807262223984,0.012881143128860732
138,hHBB_10419522_12_hHBB,PSU,18.0,14,10,,,,,,nts-Eukaryote Total RNA Nano_2020-12-10_15-52-31_Sample10.csv,[ 23.23671656 864.3017974 ],764.3017973993118,964.3017973993118,137.57692702524048,76.06894627348788,88.2249329640353,12.155986690547422,0.08835774248916921,0.0005262326415578836
139,hHBB_10419522_12_hHBB,PSU,24.0,14,11,,,,,,nts-Eukaryote Total RNA Nano_2020-12-10_15-52-31_Sample11.csv,[ 23.23671656 864.3017974 ],764.3017973993118,964.3017973993118,134.76456836001807,30.163584582709213,30.755007681820643,0.5914230991114309,0.004388565231266634,2.6876793545299704e-05
140,hHBB_10409421_BugacMan's_Worm_refined_Kagglestyle_hHBB,PSU,0.0,15,2,,,,,,nts-Eukaryote Total RNA Nano_2020-12-10_16-13-55_Sample2.csv,[ 23.55414834 860.68806619],760.6880661922572,960.6880661922572,99.17002174579997,271.5008815578368,2773.9674236198994,2502.4665420620627,25.234102988064,0.23304295297003558
141,hHBB_10409421_BugacMan's_Worm_refined_Kagglestyle_hHBB,PSU,0.5,15,3,,,,,,nts-Eukaryote Total RNA Nano_2020-12-10_16-13-55_Sample3.csv,[ 23.55414834 860.68806619],760.6880661922572,960.6880661922572,99.17532731994636,385.58670361813165,3121.6461641594897,2736.059460541358,27.588106180024432,0.2512833157523481
142,hHBB_10409421_BugacMan's_Worm_refined_Kagglestyle_hHBB,PSU,1.0,15,4,,,,,,nts-Eukaryote Total RNA Nano_2020-12-10_16-13-55_Sample4.csv,[ 23.55414834 860.68806619],760.6880661922572,960.6880661922572,100.51654121579743,431.681527232259,2845.559623698946,2413.8780964666867,24.01473496073018,0.21778022603811814
143,hHBB_10409421_BugacMan's_Worm_refined_Kagglestyle_hHBB,PSU,1.5,15,5,,,,,,nts-Eukaryote Total RNA Nano_2020-12-10_16-13-55_Sample5.csv,[ 23.55414834 860.68806619],760.6880661922572,960.6880661922572,103.638394856525,501.82731586709855,2489.662845263631,1987.8355293965324,19.180493215361487,0.1641392017917401
144,hHBB_10409421_BugacMan's_Worm_refined_Kagglestyle_hHBB,PSU,2.0,15,6,,,,,,nts-Eukaryote Total RNA Nano_2020-12-10_16-13-55_Sample6.csv,[ 23.55414834 860.68806619],760.6880661922572,960.6880661922572,104.60049049334643,549.0872328793406,2443.0946214457013,1894.0073885663605,18.10706029802831,0.1543228554289855
145,hHBB_10409421_BugacMan's_Worm_refined_Kagglestyle_hHBB,PSU,3.0,15,7,,,,,,nts-Eukaryote Total RNA Nano_2020-12-10_16-13-55_Sample7.csv,[ 23.55414834 860.68806619],760.6880661922572,960.6880661922572,95.1300690778699,544.776863019892,1991.8098497448027,1447.0329867249106,15.211099926148732,0.14976176424430576
146,hHBB_10409421_BugacMan's_Worm_refined_Kagglestyle_hHBB,PSU,4.0,15,8,,,,,,nts-Eukaryote Total RNA Nano_2020-12-10_16-13-55_Sample8.csv,[ 23.55414834 860.68806619],760.6880661922572,960.6880661922572,95.81092779590666,664.8341151660102,1868.0786611129702,1203.24454594696,12.558531407921157,0.1180683181394387
147,hHBB_10409421_BugacMan's_Worm_refined_Kagglestyle_hHBB,PSU,5.0,15,9,,,,,,nts-Eukaryote Total RNA Nano_2020-12-10_16-13-55_Sample9.csv,[ 23.55414834 860.68806619],760.6880661922572,960.6880661922572,95.36347480810399,569.9208558927664,1482.164222460196,912.2433665674296,9.565961898967078,0.09072587304031868
148,hHBB_10409421_BugacMan's_Worm_refined_Kagglestyle_hHBB,PSU,18.0,15,10,,,,,,nts-Eukaryote Total RNA Nano_2020-12-10_16-13-55_Sample10.csv,[ 23.55414834 860.68806619],760.6880661922572,960.6880661922572,96.0907856547956,305.08455958696874,336.286134530801,31.20157494383227,0.3247093332749236,0.0029700139959385886
149,hHBB_10409421_BugacMan's_Worm_refined_Kagglestyle_hHBB,PSU,24.0,15,11,,,,,,nts-Eukaryote Total RNA Nano_2020-12-10_16-13-55_Sample11.csv,[ 23.55414834 860.68806619],760.6880661922572,960.6880661922572,92.26398923263892,199.61067148363608,185.27682440873036,-14.33384707490572,-0.15535689703123132,-0.0015522216633695283
150,hHBB_10396597_Astros-Brourd-Eli-mod3_hHBB,PSU,0.0,16,2,,,,,,nts-Eukaryote Total RNA Nano_2020-12-10_16-18-58_Sample2.csv,[ 23.55414834 873.84745964],773.8474596400459,973.8474596400459,143.04289478748487,350.81801194173227,3235.7078956549744,2884.889883713242,20.16800546436961,0.1248860659625362
151,hHBB_10396597_Astros-Brourd-Eli-mod3_hHBB,PSU,0.5,16,3,,,,,,nts-Eukaryote Total RNA Nano_2020-12-10_16-18-58_Sample3.csv,[ 23.55414834 873.84745964],773.8474596400459,973.8474596400459,145.24509520523813,448.505828048288,2870.2402977334955,2421.7344696852074,16.673433731191977,0.10160495724099991
152,hHBB_10396597_Astros-Brourd-Eli-mod3_hHBB,PSU,1.0,16,4,,,,,,nts-Eukaryote Total RNA Nano_2020-12-10_16-18-58_Sample4.csv,[ 23.55414834 873.84745964],773.8474596400459,973.8474596400459,147.3460985283507,437.7185717781147,2391.662163764032,1953.9435919859172,13.260911632553075,0.07998026626337434
153,hHBB_10396597_Astros-Brourd-Eli-mod3_hHBB,PSU,1.5,16,5,,,,,,nts-Eukaryote Total RNA Nano_2020-12-10_16-18-58_Sample5.csv,[ 23.55414834 873.84745964],773.8474596400459,973.8474596400459,149.56212159354868,452.1775760371168,1850.5175236145733,1398.3399475774565,9.349559451808242,0.05510783769686561
154,hHBB_10396597_Astros-Brourd-Eli-mod3_hHBB,PSU,2.0,16,6,,,,,,nts-Eukaryote Total RNA Nano_2020-12-10_16-18-58_Sample6.csv,[ 23.55414834 873.84745964],773.8474596400459,973.8474596400459,155.6274212244062,387.4519918478878,1471.5983237213,1084.1463318734122,6.966293750444742,0.03921253302169718
155,hHBB_10396597_Astros-Brourd-Eli-mod3_hHBB,PSU,3.0,16,7,,,,,,nts-Eukaryote Total RNA Nano_2020-12-10_16-18-58_Sample7.csv,[ 23.55414834 873.84745964],773.8474596400459,973.8474596400459,145.35783483247133,373.23345935115503,1065.8975839589896,692.6641246078345,4.765234191924693,0.028701855099815335
156,hHBB_10396597_Astros-Brourd-Eli-mod3_hHBB,PSU,4.0,16,8,,,,,,nts-Eukaryote Total RNA Nano_2020-12-10_16-18-58_Sample8.csv,[ 23.55414834 873.84745964],773.8474596400459,973.8474596400459,145.46520638718593,350.2316394569102,889.2377224572906,539.0060830003804,3.705395237715495,0.02265678733627414
157,hHBB_10396597_Astros-Brourd-Eli-mod3_hHBB,PSU,5.0,16,9,,,,,,nts-Eukaryote Total RNA Nano_2020-12-10_16-18-58_Sample9.csv,[ 23.55414834 873.84745964],773.8474596400459,973.8474596400459,145.52963915773512,340.01576455957075,779.3300581865635,439.31429362699276,3.0187272927326747,0.018547815658252604
158,hHBB_10396597_Astros-Brourd-Eli-mod3_hHBB,PSU,18.0,16,10,,,,,,nts-Eukaryote Total RNA Nano_2020-12-10_16-18-58_Sample10.csv,[ 23.55414834 873.84745964],773.8474596400459,973.8474596400459,143.92868198794514,65.91759759837755,73.67756894557587,7.7599713471983165,0.053915392262455786,0.0003355825913093338
159,hHBB_10396597_Astros-Brourd-Eli-mod3_hHBB,PSU,24.0,16,11,,,,,,nts-Eukaryote Total RNA Nano_2020-12-10_16-18-58_Sample11.csv,[ 23.55414834 873.84745964],773.8474596400459,973.8474596400459,144.11448888185166,70.9915108508964,69.34702731892334,-1.6444835319730657,-0.01141095211683574,-6.915380507919201e-05
160,hHBB_10422723_Ribotree_Random_degscoreall_1_hHBB,PSU,0.0,17,2,,,,,,nts-Eukaryote Total RNA Nano_2020-12-11_07-40-22_Sample2.csv,[ 23.49489546 888.70757569],788.707575694556,988.707575694556,101.42708872450156,435.3899896151329,2360.54540337055,1925.1554137554172,18.98068295132246,0.1552222587664942
161,hHBB_10422723_Ribotree_Random_degscoreall_1_hHBB,PSU,0.5,17,3,,,,,,nts-Eukaryote Total RNA Nano_2020-12-11_07-40-22_Sample3.csv,[ 23.49489546 888.70757569],788.707575694556,988.707575694556,100.32409010681408,573.7379988936839,2218.351833309908,1644.6138344162243,16.39301021983075,0.13580205665326503
162,hHBB_10422723_Ribotree_Random_degscoreall_1_hHBB,PSU,1.0,17,4,,,,,,nts-Eukaryote Total RNA Nano_2020-12-11_07-40-22_Sample4.csv,[ 23.49489546 888.70757569],788.707575694556,988.707575694556,100.2020584208279,655.1648220434848,2094.1969378436333,1439.0321158001484,14.361302936078534,0.11985145445406063
163,hHBB_10422723_Ribotree_Random_degscoreall_1_hHBB,PSU,1.5,17,5,,,,,,nts-Eukaryote Total RNA Nano_2020-12-11_07-40-22_Sample5.csv,[ 23.49489546 888.70757569],788.707575694556,988.707575694556,103.76221493631465,708.183013061705,1890.6710069382639,1182.487993876559,11.39613292374614,0.09251076662559471
164,hHBB_10422723_Ribotree_Random_degscoreall_1_hHBB,PSU,2.0,17,6,,,,,,nts-Eukaryote Total RNA Nano_2020-12-11_07-40-22_Sample6.csv,[ 23.49489546 888.70757569],788.707575694556,988.707575694556,100.41440018573735,783.1302426107565,1969.3872803258434,1186.2570377150869,11.813614735743652,0.10106727296214246
