,Sample,Nucleotide,Timepoint,Plate,FileNumber,FileName,peak_nts,start_nt,end_nt,p4p6_area,peak_area,peak_background_area,lane_background_area,peak_area_subtracted,fraction_intact,all_id_peaks
80,hHBB_10415148_AB_Rhiju_Mod_3_hHBB,PSU,0.0,9,2,nts-Eukaryote Total RNA Nano_2020-12-10_13-15-38_Sample2.csv,858.1164209631751,758.1164209631751,958.1164209631751,90.67871551992353,2474.7398662027736,247.01022646449195,2620.993338657152,2227.7296397382815,0.8499562386830192,[ 23.33927898 858.11642096]
81,hHBB_10415148_AB_Rhiju_Mod_3_hHBB,PSU,0.5,9,3,nts-Eukaryote Total RNA Nano_2020-12-10_13-15-38_Sample3.csv,851.6747412723628,751.6747412723628,951.6747412723628,93.8961480224293,2421.319537213364,378.8411099864062,2821.1644904707664,2042.478427226958,0.7239841682843989,[ 23.33927898 851.67474127]
82,hHBB_10415148_AB_Rhiju_Mod_3_hHBB,PSU,1.0,9,4,nts-Eukaryote Total RNA Nano_2020-12-10_13-15-38_Sample4.csv,851.6747412723628,751.6747412723628,951.6747412723628,98.5566714215474,2320.6972822591533,424.22390465196867,2802.635714453572,1896.4733776071846,0.6766749484518501,[ 23.33927898 851.67474127]
83,hHBB_10415148_AB_Rhiju_Mod_3_hHBB,PSU,1.5,9,5,nts-Eukaryote Total RNA Nano_2020-12-10_13-15-38_Sample5.csv,858.1164209631751,758.1164209631751,958.1164209631751,97.72361573201513,1801.6172875340442,386.30963329400817,2370.340120534612,1415.307654240036,0.5970905364926381,[ 23.33927898 858.11642096]
84,hHBB_10415148_AB_Rhiju_Mod_3_hHBB,PSU,2.0,9,6,nts-Eukaryote Total RNA Nano_2020-12-10_13-15-38_Sample6.csv,851.6747412723628,751.6747412723628,951.6747412723628,103.62891923491098,1811.368235632023,455.86518093818313,2479.60261036698,1355.5030546938399,0.5466614081734759,[ 23.33927898 851.67474127]
85,hHBB_10415148_AB_Rhiju_Mod_3_hHBB,PSU,3.0,9,7,nts-Eukaryote Total RNA Nano_2020-12-10_13-15-38_Sample7.csv,851.6747412723628,751.6747412723628,951.6747412723628,88.57888630007369,1471.3055311858182,414.4873935059238,2247.2405476894833,1056.8181376798943,0.4702737046848276,[ 23.33927898 851.67474127]
86,hHBB_10415148_AB_Rhiju_Mod_3_hHBB,PSU,4.0,9,8,nts-Eukaryote Total RNA Nano_2020-12-10_13-15-38_Sample8.csv,851.6747412723628,751.6747412723628,951.6747412723628,91.58490831311848,1682.7924626136623,597.4507276962081,2647.5730711378856,1085.3417349174542,0.4099383494828308,[ 23.33927898 193.61861821 851.67474127]
87,hHBB_10415148_AB_Rhiju_Mod_3_hHBB,PSU,5.0,9,9,nts-Eukaryote Total RNA Nano_2020-12-10_13-15-38_Sample9.csv,851.6747412723628,751.6747412723628,951.6747412723628,93.75779459814252,1190.2981110814176,459.0486762543159,2260.2710894499296,731.2494348271016,0.32352288990479544,[ 23.33927898 270.97718323 851.67474127]
88,hHBB_10415148_AB_Rhiju_Mod_3_hHBB,PSU,18.0,9,10,nts-Eukaryote Total RNA Nano_2020-12-10_13-15-38_Sample10.csv,851.6747412723628,751.6747412723628,951.6747412723628,90.8236845078259,336.96446201521553,261.77158751980824,1334.9840408571117,75.1928744954073,0.05632492388982459,[ 23.33927898 389.95821867]
89,hHBB_10415148_AB_Rhiju_Mod_3_hHBB,PSU,24.0,9,11,nts-Eukaryote Total RNA Nano_2020-12-10_13-15-38_Sample11.csv,851.6747412723628,751.6747412723628,951.6747412723628,89.85092776783313,297.5595028285388,257.0618111055499,1472.4150268489625,40.49769172298892,0.02750426407264797,[ 23.33927898 389.95821867]
90,hHBB_10417205_Jill's_mod_of_Clotho_2.0_hHBB,PSU,0.0,10,2,nts-Eukaryote Total RNA Nano_2020-12-10_13-20-33_Sample2.csv,856.439953016888,756.439953016888,956.439953016888,145.50586120657192,1947.0867139490974,276.68357897589425,2060.9965798289422,1670.4031349732031,0.8104832154121491,[ 23.31260034 856.43995302]
91,hHBB_10417205_Jill's_mod_of_Clotho_2.0_hHBB,PSU,0.5,10,3,nts-Eukaryote Total RNA Nano_2020-12-10_13-20-33_Sample3.csv,856.439953016888,756.439953016888,956.439953016888,149.03768927255754,2390.363004711668,412.10843171463944,2759.1947553084315,1978.2545729970286,0.7169680825143107,[ 23.31260034 856.43995302]
92,hHBB_10417205_Jill's_mod_of_Clotho_2.0_hHBB,PSU,1.0,10,4,nts-Eukaryote Total RNA Nano_2020-12-10_13-20-33_Sample4.csv,856.439953016888,756.439953016888,956.439953016888,150.36187026699866,1915.3275185087653,422.83696918484037,2392.810259714047,1492.4905493239248,0.6237396146497153,[ 23.31260034 856.43995302]
93,hHBB_10417205_Jill's_mod_of_Clotho_2.0_hHBB,PSU,1.5,10,5,nts-Eukaryote Total RNA Nano_2020-12-10_13-20-33_Sample5.csv,856.439953016888,756.439953016888,956.439953016888,151.52436029855136,1704.5089402607357,420.47140582805037,2247.872386405987,1284.0375344326853,0.5712235010305322,[ 23.31260034 856.43995302]
94,hHBB_10417205_Jill's_mod_of_Clotho_2.0_hHBB,PSU,2.0,10,6,nts-Eukaryote Total RNA Nano_2020-12-10_13-20-33_Sample6.csv,856.439953016888,756.439953016888,956.439953016888,156.61637928266717,1631.9645915181338,415.30568266699834,2241.0971695312032,1216.6589088511355,0.5428853890818301,[ 23.31260034 311.59857446 856.43995302]
95,hHBB_10417205_Jill's_mod_of_Clotho_2.0_hHBB,PSU,3.0,10,7,nts-Eukaryote Total RNA Nano_2020-12-10_13-20-33_Sample7.csv,862.9938912752536,762.9938912752536,962.9938912752536,151.16529523486915,1269.8159722619507,384.30958744692157,1947.0449167943696,885.5063848150292,0.4547950471902487,[ 23.31260034 314.70510952 862.99389128]
96,hHBB_10417205_Jill's_mod_of_Clotho_2.0_hHBB,PSU,4.0,10,8,nts-Eukaryote Total RNA Nano_2020-12-10_13-20-33_Sample8.csv,849.9215545686881,749.9215545686881,949.9215545686881,150.6898842239181,1663.7753610245313,548.8518409188375,2655.329368733662,1114.9235201056938,0.41988144040955855,[ 23.31260034 311.59857446 849.92155457]
97,hHBB_10417205_Jill's_mod_of_Clotho_2.0_hHBB,PSU,5.0,10,9,nts-Eukaryote Total RNA Nano_2020-12-10_13-20-33_Sample9.csv,849.9215545686881,749.9215545686881,949.9215545686881,152.49817160605076,955.6642441754627,383.9048542384548,1704.6794248165484,571.7593899370079,0.3354058139104592,[ 23.31260034 308.51530941 849.92155457]
98,hHBB_10417205_Jill's_mod_of_Clotho_2.0_hHBB,PSU,18.0,10,10,nts-Eukaryote Total RNA Nano_2020-12-10_13-20-33_Sample10.csv,849.9215545686881,749.9215545686881,949.9215545686881,159.1029387303587,272.43387886604603,245.45154331048798,1195.6420023654412,26.982335555558052,0.022567236264848994,[ 23.31260034 189.72948455 664.9653943 ]
99,hHBB_10417205_Jill's_mod_of_Clotho_2.0_hHBB,PSU,24.0,10,11,nts-Eukaryote Total RNA Nano_2020-12-10_13-20-33_Sample11.csv,849.9215545686881,749.9215545686881,949.9215545686881,156.9350967043149,236.72725164173374,231.6077253922553,1291.0748352175888,5.11952624947844,0.003965321071892499,[ 23.31260034 187.60119498 632.86188295]
100,hHBB_10389218_Omei_1_DG2=158.7_5'UTR_20_unpaired_hHBB,PSU,0.0,11,2,nts-Eukaryote Total RNA Nano_2020-12-10_15-17-25_Sample2.csv,891.1235108934611,791.1235108934611,991.1235108934611,125.8309290452957,2323.8329041080656,217.19090757119153,2418.7802961475545,2106.641996536874,0.8709521901977496,[ 23.20677598 891.12351089]
101,hHBB_10389218_Omei_1_DG2=158.7_5'UTR_20_unpaired_hHBB,PSU,0.5,11,3,nts-Eukaryote Total RNA Nano_2020-12-10_15-17-25_Sample3.csv,891.1235108934611,791.1235108934611,991.1235108934611,130.26518212318132,1901.4188497994555,336.6215188695838,2074.730110973291,1564.7973309298718,0.754217294410307,[ 23.20677598 891.12351089]
102,hHBB_10389218_Omei_1_DG2=158.7_5'UTR_20_unpaired_hHBB,PSU,1.0,11,4,nts-Eukaryote Total RNA Nano_2020-12-10_15-17-25_Sample4.csv,891.1235108934611,791.1235108934611,991.1235108934611,134.11683907872538,2198.530017105489,418.467308323891,2672.2844448648557,1780.062708781598,0.6661202224195188,[ 23.20677598 891.12351089]
103,hHBB_10389218_Omei_1_DG2=158.7_5'UTR_20_unpaired_hHBB,PSU,1.5,11,5,nts-Eukaryote Total RNA Nano_2020-12-10_15-17-25_Sample5.csv,891.1235108934611,791.1235108934611,991.1235108934611,135.68322397289012,2050.744368274592,451.14772816393855,2586.9880489950924,1599.5966401106534,0.6183239388106225,[ 23.20677598 891.12351089]
104,hHBB_10389218_Omei_1_DG2=158.7_5'UTR_20_unpaired_hHBB,PSU,2.0,11,6,nts-Eukaryote Total RNA Nano_2020-12-10_15-17-25_Sample6.csv,891.1235108934611,791.1235108934611,991.1235108934611,134.65974254039344,2066.9655139172346,470.4510067978503,2568.392197774704,1596.5145071193842,0.6216007463745723,[ 23.20677598 891.12351089]
105,hHBB_10389218_Omei_1_DG2=158.7_5'UTR_20_unpaired_hHBB,PSU,3.0,11,7,nts-Eukaryote Total RNA Nano_2020-12-10_15-17-25_Sample7.csv,897.8378328626982,797.8378328626982,997.8378328626982,122.81514111791314,1555.9948074738802,590.6904350517748,2271.845934474422,965.3043724221054,0.42489869483399756,[ 23.20677598 897.83783286]
106,hHBB_10389218_Omei_1_DG2=158.7_5'UTR_20_unpaired_hHBB,PSU,4.0,11,8,nts-Eukaryote Total RNA Nano_2020-12-10_15-17-25_Sample8.csv,897.8378328626982,797.8378328626982,997.8378328626982,118.00177101451091,1566.5922166517062,721.4953024399867,2414.975511321014,845.0969142117194,0.34994015891674346,[ 23.20677598 308.59007411 897.83783286]
107,hHBB_10389218_Omei_1_DG2=158.7_5'UTR_20_unpaired_hHBB,PSU,5.0,11,9,nts-Eukaryote Total RNA Nano_2020-12-10_15-17-25_Sample9.csv,897.8378328626982,797.8378328626982,997.8378328626982,115.31257225161505,1338.5229006240784,642.7833644203812,2250.0794802294613,695.7395362036972,0.30920664906145723,[ 23.20677598 308.59007411 897.83783286]
108,hHBB_10389218_Omei_1_DG2=158.7_5'UTR_20_unpaired_hHBB,PSU,18.0,11,10,nts-Eukaryote Total RNA Nano_2020-12-10_15-17-25_Sample10.csv,897.8378328626982,797.8378328626982,997.8378328626982,117.60330370007404,342.23919352552673,334.0480792626223,1667.6541884641701,8.19111426290442,0.004911758276725252,[ 23.20677598 162.58812589 694.7348266 ]
109,hHBB_10389218_Omei_1_DG2=158.7_5'UTR_20_unpaired_hHBB,PSU,24.0,11,11,nts-Eukaryote Total RNA Nano_2020-12-10_15-17-25_Sample11.csv,897.8378328626982,797.8378328626982,997.8378328626982,119.28244959875364,208.16842984420947,219.06853945581392,1397.4812056596872,-10.90010961160445,-0.007799825548608365,[ 23.20677598 170.3062865  629.94061892]
110,hHBB_10419549_BugacMan's_Lost_LD+finetuning_mod_Deg-2-ed_hHBB,PSU,0.0,12,2,nts-Eukaryote Total RNA Nano_2020-12-10_15-22-13_Sample2.csv,890.8978755224252,790.8978755224252,990.8978755224252,142.3360315052385,2923.8260372527648,332.9667830483212,3169.649978301805,2590.8592542044435,0.8173960127902014,[ 23.2875797  890.89787552]
111,hHBB_10419549_BugacMan's_Lost_LD+finetuning_mod_Deg-2-ed_hHBB,PSU,0.5,12,3,nts-Eukaryote Total RNA Nano_2020-12-10_15-22-13_Sample3.csv,890.8978755224252,790.8978755224252,990.8978755224252,144.78685876987703,2650.4758456433415,399.5835209963142,2983.4626198084884,2250.892324647027,0.7544563520596461,[ 23.2875797  890.89787552]
112,hHBB_10419549_BugacMan's_Lost_LD+finetuning_mod_Deg-2-ed_hHBB,PSU,1.0,12,4,nts-Eukaryote Total RNA Nano_2020-12-10_15-22-13_Sample4.csv,884.2711205783977,784.2711205783977,984.2711205783977,144.5696124133598,2999.10753107497,429.7905076124609,3370.6859349262377,2569.3170234625095,0.7622534620742514,[ 23.2875797  884.27112058]
113,hHBB_10419549_BugacMan's_Lost_LD+finetuning_mod_Deg-2-ed_hHBB,PSU,1.5,12,5,nts-Eukaryote Total RNA Nano_2020-12-10_15-22-13_Sample5.csv,890.8978755224252,790.8978755224252,990.8978755224252,152.2645697577424,2751.599830871071,545.9402640255532,3390.099321822314,2205.6595668455175,0.650617978254362,[ 23.2875797  890.89787552]
114,hHBB_10419549_BugacMan's_Lost_LD+finetuning_mod_Deg-2-ed_hHBB,PSU,2.0,12,6,nts-Eukaryote Total RNA Nano_2020-12-10_15-22-13_Sample6.csv,884.2711205783977,784.2711205783977,984.2711205783977,154.58268727195846,2361.3224066873304,471.73277596447986,2956.498143820761,1889.5896307228504,0.63913100526452,[ 23.2875797  884.27112058]
115,hHBB_10419549_BugacMan's_Lost_LD+finetuning_mod_Deg-2-ed_hHBB,PSU,3.0,12,7,nts-Eukaryote Total RNA Nano_2020-12-10_15-22-13_Sample7.csv,877.6794396243936,777.6794396243936,977.6794396243936,144.39841781294763,1943.8393933725333,555.0057751182269,2733.0609026738357,1388.8336182543064,0.5081605085695561,[ 23.2875797  877.67943962]
116,hHBB_10419549_BugacMan's_Lost_LD+finetuning_mod_Deg-2-ed_hHBB,PSU,4.0,12,8,nts-Eukaryote Total RNA Nano_2020-12-10_15-22-13_Sample8.csv,877.6794396243936,777.6794396243936,977.6794396243936,147.4532863185452,1762.8603907528802,581.7081126433361,2644.190573519917,1181.152278109544,0.44669710645598715,[ 23.2875797  877.67943962]
117,hHBB_10419549_BugacMan's_Lost_LD+finetuning_mod_Deg-2-ed_hHBB,PSU,5.0,12,9,nts-Eukaryote Total RNA Nano_2020-12-10_15-22-13_Sample9.csv,871.1227381571198,771.1227381571198,971.1227381571198,147.54375091317536,1684.6135560989824,608.4357625467694,2725.79678888466,1076.177793552213,0.39481218773926385,[ 23.2875797  191.78732104 871.12273816]
118,hHBB_10419549_BugacMan's_Lost_LD+finetuning_mod_Deg-2-ed_hHBB,PSU,18.0,12,10,nts-Eukaryote Total RNA Nano_2020-12-10_15-22-13_Sample10.csv,871.1227381571198,771.1227381571198,971.1227381571198,144.2593467417543,370.31947606606394,334.5224502314797,1726.7134722161534,35.79702583458425,0.020731306270889573,[ 23.2875797  191.78732104 679.20462858]
119,hHBB_10419549_BugacMan's_Lost_LD+finetuning_mod_Deg-2-ed_hHBB,PSU,24.0,12,11,nts-Eukaryote Total RNA Nano_2020-12-10_15-22-13_Sample11.csv,871.1227381571198,771.1227381571198,971.1227381571198,141.3508162961695,263.1406826202894,269.29316361821856,1720.9904425831173,-6.15248099792916,-0.003574965232633486,[ 23.2875797  187.46737414 673.74831834]
120,hHBB_10415488_RLT-10_hHBB,PSU,0.0,13,2,nts-Eukaryote Total RNA Nano_2020-12-10_15-49-28_Sample2.csv,897.3052181000035,797.3052181000035,997.3052181000035,99.21710506105507,2373.614206649821,334.2312966327436,2435.328068712336,2039.3829100170774,0.8374160903485122,[ 23.31702844 897.3052181 ]
121,hHBB_10415488_RLT-10_hHBB,PSU,0.5,13,3,nts-Eukaryote Total RNA Nano_2020-12-10_15-49-28_Sample3.csv,903.9971476463907,803.9971476463907,1003.9971476463907,99.23813554436958,2698.270647991321,481.0968990816916,2940.74031625349,2217.1737489096295,0.7539508798703838,[ 23.31702844 903.99714765]
122,hHBB_10415488_RLT-10_hHBB,PSU,1.0,13,4,nts-Eukaryote Total RNA Nano_2020-12-10_15-49-28_Sample4.csv,897.3052181000035,797.3052181000035,997.3052181000035,102.76966952214819,2755.11027797999,631.0420270921568,3192.9522123437,2124.068250887833,0.6652364675789239,[ 23.31702844 897.3052181 ]
123,hHBB_10415488_RLT-10_hHBB,PSU,1.5,13,5,nts-Eukaryote Total RNA Nano_2020-12-10_15-49-28_Sample5.csv,897.3052181000035,797.3052181000035,997.3052181000035,100.85698193894339,2819.4915767363423,668.6691975655061,3417.534130507088,2150.822379170836,0.629349202388712,[ 23.31702844 897.3052181 ]
124,hHBB_10415488_RLT-10_hHBB,PSU,2.0,13,6,nts-Eukaryote Total RNA Nano_2020-12-10_15-49-28_Sample6.csv,903.9971476463907,803.9971476463907,1003.9971476463907,101.31845886730537,2057.0454053821604,598.0694493984549,2633.294536653421,1458.9759559837055,0.5540496650397021,[ 23.31702844 903.99714765]
125,hHBB_10415488_RLT-10_hHBB,PSU,3.0,13,7,nts-Eukaryote Total RNA Nano_2020-12-10_15-49-28_Sample7.csv,910.7245927960088,810.7245927960088,1010.7245927960088,92.62429300579232,1763.053010456986,531.7152331568686,2398.399194815208,1231.3377773001173,0.5133998460147872,[ 23.31702844 910.7245928 ]
126,hHBB_10415488_RLT-10_hHBB,PSU,4.0,13,8,nts-Eukaryote Total RNA Nano_2020-12-10_15-49-28_Sample8.csv,903.9971476463907,803.9971476463907,1003.9971476463907,93.65950103659058,1552.5612501691444,579.9086372459875,2288.3850590294937,972.6526129231569,0.42503887581561983,[ 23.31702844 903.99714765]
127,hHBB_10415488_RLT-10_hHBB,PSU,5.0,13,9,nts-Eukaryote Total RNA Nano_2020-12-10_15-49-28_Sample9.csv,910.7245927960088,810.7245927960088,1010.7245927960088,91.12162599452974,1394.6307107411133,538.553567421743,2306.2065953538536,856.0771433193703,0.3712057475874219,[ 23.31702844 910.7245928 ]
128,hHBB_10415488_RLT-10_hHBB,PSU,18.0,13,10,nts-Eukaryote Total RNA Nano_2020-12-10_15-49-28_Sample10.csv,910.7245927960088,810.7245927960088,1010.7245927960088,88.44618163854223,521.6638129336362,462.39380081020323,2135.168521666672,59.27001212343299,0.02775893870764259,[ 23.31702844 159.41984663 636.56426363]
129,hHBB_10415488_RLT-10_hHBB,PSU,24.0,13,11,nts-Eukaryote Total RNA Nano_2020-12-10_15-49-28_Sample11.csv,910.7245927960088,810.7245927960088,1010.7245927960088,88.80449514441887,335.99278143177236,334.51925331515383,2029.952533927674,1.4735281166185246,0.0007258928925630856,[ 23.31702844 159.41984663 631.37057235]
130,hHBB_10419522_12_hHBB,PSU,0.0,14,2,nts-Eukaryote Total RNA Nano_2020-12-10_15-52-31_Sample2.csv,864.3017973993118,764.3017973993118,964.3017973993118,161.80903461810902,3027.175113633986,321.5308349087096,3223.85035150287,2705.6442787252763,0.8392586453226588,[ 23.23671656 864.3017974 ]
131,hHBB_10419522_12_hHBB,PSU,0.5,14,3,nts-Eukaryote Total RNA Nano_2020-12-10_15-52-31_Sample3.csv,870.8551963915961,770.8551963915961,970.8551963915961,164.8462977747416,3084.253028128097,456.23465875774207,3675.352857053507,2628.018369370355,0.7150383844987364,[ 23.23671656 870.85519639]
132,hHBB_10419522_12_hHBB,PSU,1.0,14,4,nts-Eukaryote Total RNA Nano_2020-12-10_15-52-31_Sample4.csv,870.8551963915961,770.8551963915961,970.8551963915961,168.45605944704442,2336.0647828945703,466.8095269320698,3135.7389688023845,1869.2552559625005,0.5961131569176547,[ 23.23671656 313.22509949 870.85519639]
133,hHBB_10419522_12_hHBB,PSU,1.5,14,5,nts-Eukaryote Total RNA Nano_2020-12-10_15-52-31_Sample5.csv,870.8551963915961,770.8551963915961,970.8551963915961,169.880563146971,2139.384716235851,539.3602535597776,3235.5066123380666,1600.0244626760737,0.4945205355398275,[ 23.23671656 313.22509949 870.85519639]
134,hHBB_10419522_12_hHBB,PSU,2.0,14,6,nts-Eukaryote Total RNA Nano_2020-12-10_15-52-31_Sample6.csv,870.8551963915961,770.8551963915961,970.8551963915961,171.90477871021815,1439.5982657261088,425.5154615237947,2436.966176352012,1014.082804202314,0.41612510425578964,[ 23.23671656 313.22509949 870.85519639]
135,hHBB_10419522_12_hHBB,PSU,3.0,14,7,nts-Eukaryote Total RNA Nano_2020-12-10_15-52-31_Sample7.csv,877.4443976393413,777.4443976393413,977.4443976393413,161.352234225984,1094.019941363738,403.85019283631294,2214.3477118051183,690.1697485274251,0.3116808371368218,[ 23.23671656 310.17695103 877.44439764]
136,hHBB_10419522_12_hHBB,PSU,4.0,14,8,nts-Eukaryote Total RNA Nano_2020-12-10_15-52-31_Sample8.csv,877.4443976393413,777.4443976393413,977.4443976393413,163.90565056842075,671.5125959364449,312.13982675256386,1653.7188635096804,359.372769183881,0.21731188844347202,[ 23.23671656 307.15143182 877.44439764]
137,hHBB_10419522_12_hHBB,PSU,5.0,14,9,nts-Eukaryote Total RNA Nano_2020-12-10_15-52-31_Sample9.csv,884.069498911042,784.069498911042,984.069498911042,168.19706721774568,660.4849446032717,366.20113563955346,1984.2900591225905,294.2838089637183,0.14830685040766878,[ 23.23671656 307.15143182 884.06949891]
138,hHBB_10419522_12_hHBB,PSU,18.0,14,10,nts-Eukaryote Total RNA Nano_2020-12-10_15-52-31_Sample10.csv,884.069498911042,784.069498911042,984.069498911042,166.05551264293618,84.7614172861062,73.26039270484446,772.4378564959115,11.501024581261731,0.014889255471546927,[ 23.23671656 181.98267891 519.2014505 ]
139,hHBB_10419522_12_hHBB,PSU,24.0,14,11,nts-Eukaryote Total RNA Nano_2020-12-10_15-52-31_Sample11.csv,884.069498911042,784.069498911042,984.069498911042,162.81557798788688,28.257336026379825,25.54287835269582,588.3896516080413,2.714457673684006,0.004613367461962528,[ 23.23671656 186.10589693]
140,hHBB_10409421_BugacMan's_Worm_refined_Kagglestyle_hHBB,PSU,0.0,15,2,nts-Eukaryote Total RNA Nano_2020-12-10_16-13-55_Sample2.csv,860.6880661922572,760.6880661922572,960.6880661922572,108.20453514000079,2773.9674236198994,271.5008815578368,2954.613411378557,2502.4665420620627,0.8469691948275789,[ 23.55414834 860.68806619]
141,hHBB_10409421_BugacMan's_Worm_refined_Kagglestyle_hHBB,PSU,0.5,15,3,nts-Eukaryote Total RNA Nano_2020-12-10_16-13-55_Sample3.csv,860.6880661922572,760.6880661922572,960.6880661922572,108.457157010924,3121.6461641594897,385.58670361813165,3509.870459328556,2736.059460541358,0.7795328893889636,[ 23.55414834 860.68806619]
142,hHBB_10409421_BugacMan's_Worm_refined_Kagglestyle_hHBB,PSU,1.0,15,4,nts-Eukaryote Total RNA Nano_2020-12-10_16-13-55_Sample4.csv,854.1621929828043,754.1621929828043,954.1621929828043,109.8773907442028,2843.058356133438,450.92072566020835,3355.6741647448657,2392.1376304732294,0.7128635001590226,[ 23.55414834 854.16219298]
143,hHBB_10409421_BugacMan's_Worm_refined_Kagglestyle_hHBB,PSU,1.5,15,5,nts-Eukaryote Total RNA Nano_2020-12-10_16-13-55_Sample5.csv,860.6880661922572,760.6880661922572,960.6880661922572,115.32539971807284,2489.662845263631,501.82731586709855,3178.402314320053,1987.8355293965324,0.6254197338205074,[ 23.55414834 270.67177294 860.68806619]
144,hHBB_10409421_BugacMan's_Worm_refined_Kagglestyle_hHBB,PSU,2.0,15,6,nts-Eukaryote Total RNA Nano_2020-12-10_16-13-55_Sample6.csv,860.6880661922572,760.6880661922572,960.6880661922572,115.55066346797102,2443.0946214457013,549.0872328793406,3273.4354439217627,1894.0073885663605,0.578599279262777,[ 23.55414834 270.67177294 860.68806619]
145,hHBB_10409421_BugacMan's_Worm_refined_Kagglestyle_hHBB,PSU,3.0,15,7,nts-Eukaryote Total RNA Nano_2020-12-10_16-13-55_Sample7.csv,860.6880661922572,760.6880661922572,960.6880661922572,102.54643588801343,1991.8098497448027,544.776863019892,2910.760316044874,1447.0329867249106,0.4971323055177321,[ 23.55414834 267.89986298 860.68806619]
146,hHBB_10409421_BugacMan's_Worm_refined_Kagglestyle_hHBB,PSU,4.0,15,8,nts-Eukaryote Total RNA Nano_2020-12-10_16-13-55_Sample8.csv,860.6880661922572,760.6880661922572,960.6880661922572,104.90429435895348,1868.0786611129702,664.8341151660102,3071.083082875708,1203.24454594696,0.39179810948659294,[ 23.55414834 270.67177294 860.68806619]
147,hHBB_10409421_BugacMan's_Worm_refined_Kagglestyle_hHBB,PSU,5.0,15,9,nts-Eukaryote Total RNA Nano_2020-12-10_16-13-55_Sample9.csv,860.6880661922572,760.6880661922572,960.6880661922572,104.56472947228235,1482.164222460196,569.9208558927664,2611.127577748528,912.2433665674296,0.34936759672004264,[ 23.55414834 270.67177294 860.68806619]
148,hHBB_10409421_BugacMan's_Worm_refined_Kagglestyle_hHBB,PSU,18.0,15,10,nts-Eukaryote Total RNA Nano_2020-12-10_16-13-55_Sample10.csv,860.6880661922572,760.6880661922572,960.6880661922572,106.81366689796035,336.286134530801,305.08455958696874,2053.4910959051613,31.20157494383227,0.015194404789994419,[ 23.55414834 262.41935942 663.63305051]
149,hHBB_10409421_BugacMan's_Worm_refined_Kagglestyle_hHBB,PSU,24.0,15,11,nts-Eukaryote Total RNA Nano_2020-12-10_16-13-55_Sample11.csv,860.6880661922572,760.6880661922572,960.6880661922572,99.93595436220463,185.27682440873036,199.61067148363608,1814.9375215901186,-14.33384707490572,-0.007897708270611667,[ 23.55414834 189.71147424 590.89937594]
150,hHBB_10396597_Astros-Brourd-Eli-mod3_hHBB,PSU,0.0,16,2,nts-Eukaryote Total RNA Nano_2020-12-10_16-18-58_Sample2.csv,873.8474596400459,773.8474596400459,973.8474596400459,160.47130005879467,3235.7078956549744,350.81801194173227,3477.505635631627,2884.889883713242,0.8295859693665898,[ 23.55414834 873.84745964]
151,hHBB_10396597_Astros-Brourd-Eli-mod3_hHBB,PSU,0.5,16,3,nts-Eukaryote Total RNA Nano_2020-12-10_16-18-58_Sample3.csv,867.2497870393353,767.2497870393353,967.2497870393353,163.19051166616933,2860.537897337216,477.8586455376748,3472.6628751531393,2382.679251799541,0.6861245497936417,[ 23.55414834 867.24978704]
152,hHBB_10396597_Astros-Brourd-Eli-mod3_hHBB,PSU,1.0,16,4,nts-Eukaryote Total RNA Nano_2020-12-10_16-18-58_Sample4.csv,867.2497870393353,767.2497870393353,967.2497870393353,165.79647629910286,2387.3777366312056,456.6208227511951,3197.0774233624766,1930.7569138800104,0.6039130925548143,[ 23.55414834 324.31655633 867.24978704]
153,hHBB_10396597_Astros-Brourd-Eli-mod3_hHBB,PSU,1.5,16,5,nts-Eukaryote Total RNA Nano_2020-12-10_16-18-58_Sample5.csv,873.8474596400459,773.8474596400459,973.8474596400459,168.9402105413282,1850.5175236145733,452.1775760371168,2844.5649538126704,1398.3399475774565,0.491583061129686,[ 23.55414834 330.73217826 873.84745964]
154,hHBB_10396597_Astros-Brourd-Eli-mod3_hHBB,PSU,2.0,16,6,nts-Eukaryote Total RNA Nano_2020-12-10_16-18-58_Sample6.csv,867.2497870393353,767.2497870393353,967.2497870393353,177.13238774158748,1472.2340378087447,397.5071084504695,2411.471251232615,1074.7269293582751,0.44567271071920606,[ 23.55414834 321.14387152 867.24978704]
155,hHBB_10396597_Astros-Brourd-Eli-mod3_hHBB,PSU,3.0,16,7,nts-Eukaryote Total RNA Nano_2020-12-10_16-18-58_Sample7.csv,867.2497870393353,767.2497870393353,967.2497870393353,164.45670829081183,1072.6538512475245,378.7132198624089,2245.9938922883894,693.9406313851156,0.3089681738529022,[ 23.55414834 367.73119665 867.24978704]
156,hHBB_10396597_Astros-Brourd-Eli-mod3_hHBB,PSU,4.0,16,8,nts-Eukaryote Total RNA Nano_2020-12-10_16-18-58_Sample8.csv,867.2497870393353,767.2497870393353,967.2497870393353,163.2723316384493,895.8852039730328,360.140073061488,2176.1362286418353,535.7451309115448,0.24619098926812719,[ 23.55414834 364.24553683 867.24978704]
157,hHBB_10396597_Astros-Brourd-Eli-mod3_hHBB,PSU,5.0,16,9,nts-Eukaryote Total RNA Nano_2020-12-10_16-18-58_Sample9.csv,867.2497870393353,767.2497870393353,967.2497870393353,163.17607524234728,786.5132806874905,343.93747322860077,2209.3420621162822,442.5758074588897,0.20032018357309309,[ 23.55414834 360.78464599 867.24978704]
