Time,Value,Timepoint
38.15,3.037907,1
38.2,2.594208,1
38.25,2.212933,1
38.3,2.064373,1
38.35,2.028795,1
38.4,1.934531,1
38.45,1.757702,1
38.5,1.556659,1
38.55,1.366908,1
38.6,1.200052,1
38.65,1.108812,1
38.7,1.013957,1
38.75,0.9329719,1
38.8,0.866712,1
38.85,0.8002625,1
38.9,0.7936665,1
38.95,0.7408392,1
39,0.697681,1
39.05,0.6669981,1
39.1,0.6480489,1
39.15,0.6397288,1
39.2,0.6012552,1
39.25,0.6597984,1
39.3,0.7650012,1
39.35,0.796537,1
39.4,0.7467455,1
39.45,0.6563152,1
39.5,0.5526294,1
39.55,0.4658968,1
39.6,0.4376284,1
39.65,0.5149602,1
39.7,0.4864281,1
39.75,0.4698825,1
39.8,0.4621992,1
39.85,0.4540311,1
39.9,0.4748463,1
39.95,0.5967029,1
40,0.7693349,1
40.05,0.9854402,1
40.1,1.056553,1
40.15,0.9395081,1
40.2,0.7080592,1
40.25,0.4679233,1
40.3,0.4191779,1
40.35,0.5179994,1
40.4,0.7524825,1
40.45,0.866726,1
40.5,0.8403995,1
40.55,0.7406204,1
40.6,0.5619037,1
40.65,0.3841946,1
40.7,0.2977538,1
40.75,0.2755733,1
40.8,0.2745435,1
40.85,0.3010512,1
40.9,0.3130687,1
40.95,0.2897637,1
41,0.2630892,1
41.05,0.2502379,1
41.1,0.207426,1
41.15,0.1549576,1
41.2,0.1064971,1
41.25,8.97E-02,1
41.3,7.87E-02,1
41.35,8.93E-02,1
41.4,0.1049176,1
41.45,0.1036646,1
41.5,9.87E-02,1
41.55,7.39E-02,1
41.6,8.48E-02,1
41.65,0.1170543,1
41.7,0.141776,1
41.75,0.1595215,1
41.8,0.1571684,1
41.85,0.1369064,1
41.9,0.1157966,1
41.95,9.73E-02,1
42,0.1291874,1
42.05,0.1234206,1
42.1,0.1251401,1
42.15,0.1182756,1
42.2,0.1076156,1
42.25,0.0964485,1
42.3,8.54E-02,1
42.35,9.79E-02,1
42.4,0.1079925,1
42.45,0.1169683,1
42.5,0.1312087,1
42.55,0.15551,1
42.6,0.1745283,1
42.65,0.1846848,1
42.7,0.1942052,1
42.75,0.2067176,1
42.8,0.2058979,1
42.85,0.2196942,1
42.9,0.2426772,1
42.95,0.2573884,1
43,0.2439575,1
43.05,0.2227615,1
43.1,0.2745935,1
43.15,0.3486586,1
43.2,0.3718336,1
43.25,0.3527687,1
43.3,0.2778054,1
43.35,0.2033064,1
43.4,0.1592398,1
43.45,0.184009,1
43.5,0.234301,1
43.55,0.216528,1
43.6,0.2222762,1
43.65,0.2141768,1
43.7,0.2173557,1
43.75,0.218838,1
43.8,0.1906092,1
43.85,0.1576255,1
43.9,0.1450036,1
43.95,0.1430088,1
44,0.1396416,1
44.05,0.1432794,1
44.1,0.149121,1
44.15,0.1415666,1
44.2,0.1393737,1
44.25,0.1654671,1
44.3,0.1817252,1
44.35,0.166577,1
44.4,0.1295286,1
44.45,0.108073,1
44.5,0.1061705,1
44.55,9.60E-02,1
44.6,0.0762127,1
44.65,5.59E-02,1
44.7,7.20E-02,1
44.75,0.1280808,1
44.8,0.1625313,1
44.85,0.1545735,1
44.9,9.73E-02,1
44.95,0.0476354,1
45,1.78E-02,1
45.05,3.86E-02,1
45.1,4.92E-02,1
45.15,3.58E-02,1
45.2,1.26E-02,1
45.25,2.06E-02,1
45.3,3.06E-02,1
45.35,3.23E-02,1
45.4,2.95E-02,1
45.45,2.56E-02,1
45.5,1.53E-03,1
45.55,-2.77E-02,1
45.6,-4.16E-02,1
45.65,-1.87E-02,1
45.7,4.58E-03,1
45.75,2.14E-02,1
45.8,2.51E-02,1
45.85,2.14E-03,1
45.9,-2.09E-02,1
45.95,-6.31E-04,1
46,3.43E-02,1
46.05,7.21E-02,1
46.1,0.0869961,1
46.15,0.10027,1
46.2,9.33E-02,1
46.25,8.14E-02,1
46.3,7.99E-02,1
46.35,9.46E-02,1
46.4,0.1166899,1
46.45,0.1294394,1
46.5,0.146687,1
46.55,0.1504878,1
46.6,0.1516659,1
46.65,0.1338548,1
46.7,0.1291042,1
46.75,0.1131887,1
46.8,0.1070658,1
46.85,0.123348,1
46.9,0.1468146,1
46.95,0.1660411,1
47,0.1955453,1
47.05,0.2337465,1
47.1,0.2639612,1
47.15,0.3350655,1
47.2,0.3962797,1
47.25,0.4051853,1
47.3,0.3881652,1
47.35,0.3625751,1
47.4,0.3428816,1
47.45,0.3218535,1
47.5,0.3390904,1
47.55,0.342862,1
47.6,0.3087201,1
47.65,0.2763435,1
47.7,0.2632053,1
47.75,0.2663375,1
47.8,0.2720224,1
47.85,0.2758103,1
47.9,0.2490333,1
47.95,0.2224836,1
48,0.2075319,1
48.05,0.1967892,1
48.1,0.2049021,1
48.15,0.3240761,1
48.2,0.3673438,1
48.25,0.3318639,1
48.3,0.2531626,1
48.35,0.1521763,1
48.4,6.67E-02,1
48.45,3.44E-02,1
48.5,7.14E-02,1
48.55,8.34E-02,1
48.6,8.12E-02,1
48.65,6.58E-02,1
48.7,4.21E-02,1
48.75,2.07E-02,1
48.8,6.46E-02,1
48.85,0.1049274,1
48.9,0.1080903,1
48.95,9.85E-02,1
49,6.72E-02,1
49.05,0.0176122,1
49.1,1.71E-02,1
49.15,0.056182,1
49.2,0.1081948,1
49.25,0.1178166,1
49.3,0.1179733,1
49.35,0.1000585,1
49.4,8.70E-02,1
49.45,9.23E-02,1
49.5,0.1077103,1
49.55,0.1205273,1
49.6,0.1012419,1
49.65,0.1062377,1
49.7,0.2159704,1
49.75,0.2809867,1
49.8,0.2786062,1
49.85,0.2219269,1
49.9,0.1261246,1
49.95,5.05E-02,1
50,1.90E-02,1
50.05,4.91E-02,1
50.1,6.88E-02,1
50.15,6.39E-02,1
50.2,5.89E-02,1
50.25,4.43E-02,1
50.3,4.70E-02,1
50.35,2.75E-02,1
50.4,4.49E-02,1
50.45,0.0514379,1
50.5,2.46E-02,1
50.55,-6.36E-04,1
50.6,6.95E-02,1
50.65,0.1729363,1
50.7,0.2312821,1
50.75,0.2331425,1
50.8,0.1799541,1
50.85,9.41E-02,1
50.9,3.21E-02,1
50.95,0.0497945,1
51,8.42E-02,1
51.05,9.87E-02,1
51.1,9.40E-02,1
51.15,0.1093548,1
51.2,0.1035826,1
51.25,0.0836265,1
51.3,4.20E-02,1
51.35,0.181393,1
51.4,0.2588247,1
51.45,0.3979329,1
51.5,0.4815601,1
51.55,0.4279286,1
51.6,0.2859524,1
51.65,0.1346716,1
51.7,7.86E-02,1
51.75,2.78E-02,1
51.8,3.94E-02,1
51.85,5.60E-02,1
51.9,0.0305763,1
51.95,2.50E-02,1
52,2.75E-02,1
52.05,1.76E-02,1
52.1,6.89E-03,1
52.15,-3.07E-02,1
52.2,-4.70E-02,1
52.25,-5.30E-02,1
52.3,-3.95E-02,1
52.35,-0.0158016,1
52.4,-1.21E-02,1
52.45,-1.60E-02,1
52.5,-1.65E-02,1
52.55,-0.0274634,1
52.6,-2.89E-02,1
52.65,-0.0298676,1
52.7,-4.33E-02,1
52.75,-0.0731328,1
52.8,-8.47E-02,1
52.85,-6.24E-02,1
52.9,-6.12E-02,1
52.95,-6.38E-02,1
53,-3.06E-03,1
53.05,0.0508678,1
53.1,8.00E-02,1
53.15,8.36E-02,1
53.2,0.0545651,1
53.25,5.00E-03,1
53.3,-3.25E-02,1
53.35,-3.69E-02,1
53.4,-4.70E-02,1
53.45,1.34E-02,1
53.5,0.1778955,1
53.55,0.288803,1
53.6,0.2953831,1
53.65,0.2282494,1
53.7,0.1016628,1
53.75,-3.43E-02,1
53.8,-8.42E-02,1
53.85,-4.79E-02,1
53.9,-2.79E-02,1
53.95,-0.0242336,1
54,-1.58E-02,1
54.05,-1.79E-02,1
54.1,-3.68E-02,1
54.15,-5.20E-02,1
54.2,-5.82E-02,1
54.25,-0.0641172,1
54.3,-4.06E-02,1
54.35,-0.0291344,1
54.4,-1.91E-02,1
54.45,-1.10E-02,1
54.5,-2.67E-02,1
54.55,-3.86E-02,1
54.6,-4.44E-02,1
54.65,-1.62E-02,1
54.7,0.1123624,1
54.75,0.2373701,1
54.8,0.2817493,1
54.85,0.2120405,1
54.9,0.1697027,1
54.95,0.1276474,1
55,0.1214384,1
55.05,0.1797687,1
55.1,0.1234882,1
55.15,0.2429145,1
55.2,0.2620429,1
55.25,0.2348953,1
55.3,0.1943305,1
55.35,0.1136135,1
55.4,5.43E-02,1
55.45,4.24E-02,1
55.5,0.1173472,1
55.55,0.1392622,1
55.6,8.96E-02,1
55.65,6.69E-02,1
55.7,7.33E-02,1
55.75,4.85E-02,1
55.8,0.0525332,1
55.85,3.19E-02,1
55.9,2.60E-04,1
55.95,-2.99E-02,1
56,-0.0295416,1
56.05,0.0201322,1
56.1,3.84E-02,1
56.15,4.90E-02,1
56.2,5.21E-02,1
56.25,3.93E-02,1
56.3,4.08E-02,1
56.35,4.19E-02,1
56.4,3.92E-02,1
56.45,2.51E-02,1
56.5,1.47E-02,1
56.55,-2.91E-02,1
56.6,-6.13E-02,1
56.65,-8.69E-02,1
56.7,-6.96E-02,1
56.75,1.55E-02,1
56.8,8.49E-02,1
56.85,0.2341402,1
56.9,0.2605711,1
56.95,0.2050651,1
57,0.1119979,1
57.05,0.0224917,1
57.1,-1.48E-03,1
57.15,4.60E-02,1
57.2,0.2026568,1
57.25,0.3209704,1
57.3,0.3839051,1
57.35,0.3720346,1
57.4,0.286461,1
57.45,0.143032,1
57.5,2.28E-02,1
57.55,-1.64E-02,1
57.6,-0.0196835,1
57.65,-1.37E-03,1
57.7,0.1551623,1
57.75,0.2295459,1
57.8,0.2127914,1
57.85,0.1369721,1
57.9,5.15E-02,1
57.95,-2.65E-02,1
58,-8.47E-02,1
58.05,-1.59E-02,1
58.1,-3.75E-02,1
58.15,-4.13E-02,1
58.2,-2.32E-02,1
58.25,-6.28E-03,1
58.3,-3.22E-03,1
58.35,2.44E-02,1
58.4,7.65E-02,1
58.45,0.1196194,1
58.5,0.1261149,1
58.55,0.1232232,1
58.6,6.73E-02,1
58.65,0.1023096,1
58.7,0.2700961,1
58.75,0.3987446,1
58.8,0.4194806,1
58.85,0.3591808,1
58.9,0.2437565,1
58.95,0.1274069,1
59,7.68E-02,1
59.05,0.1547295,1
59.1,0.1342079,1
59.15,0.1265344,1
59.2,0.128942,1
59.25,0.1221208,1
59.3,0.1057971,1
59.35,8.65E-02,1
59.4,5.68E-02,1
59.45,2.03E-02,1
59.5,9.87E-03,1
59.55,1.87E-02,1
59.6,4.12E-02,1
59.65,6.58E-02,1
59.7,5.95E-02,1
59.75,4.65E-02,1
59.8,4.33E-02,1
59.85,4.66E-02,1
59.9,6.66E-02,1
59.95,8.58E-02,1
60,8.97E-02,1
60.05,7.66E-02,1
60.1,6.17E-02,1
60.15,4.06E-02,1
60.2,-6.85E-03,1
60.25,4.30E-02,1
60.3,0.1856172,1
60.35,0.2696588,1
60.4,0.2650981,1
60.45,0.1802088,1
60.5,5.70E-02,1
60.55,-1.43E-02,1
60.6,-6.03E-03,1
60.65,6.03E-02,1
60.7,8.05E-02,1
60.75,0.1225609,1
60.8,0.1962296,1
60.85,0.2169049,1
60.9,0.2185314,1
60.95,0.1955476,1
61,0.1505739,1
61.05,0.1214045,1
61.1,0.1325792,1
61.15,0.156381,1
61.2,0.152169,1
61.25,0.1562772,1
61.3,0.1771946,1
61.35,0.1679298,1
61.4,0.1573783,1
61.45,0.1755788,1
61.5,0.190963,1
61.55,0.1828111,1
61.6,0.1854316,1
61.65,0.2055229,1
61.7,0.233835,1
61.75,0.2685822,1
61.8,0.3167951,1
61.85,0.3389507,1
61.9,0.3348749,1
61.95,0.3254241,1
62,0.2999382,1
62.05,0.2743107,1
62.1,0.2461938,1
62.15,0.2497129,1
62.2,0.2489253,1
62.25,0.2404333,1
62.3,0.2242375,1
62.35,0.2021066,1
62.4,0.1810651,1
62.45,0.1813161,1
62.5,0.1776422,1
62.55,0.1626467,1
62.6,0.1399449,1
62.65,0.1369643,1
62.7,0.1535687,1
62.75,0.157725,1
62.8,0.1797759,1
62.85,0.1578947,1
62.9,0.1413537,1
62.95,0.1132171,1
63,0.1027627,1
63.05,0.1125273,1
63.1,0.1174747,1
63.15,0.1129468,1
63.2,0.1126175,1
63.25,9.69E-02,1
63.3,8.11E-02,1
63.35,8.53E-02,1
63.4,0.1127824,1
63.45,0.1327083,1
63.5,0.1194785,1
63.55,9.45E-02,1
63.6,7.25E-02,1
63.65,6.56E-02,1
63.7,6.50E-02,1
63.75,6.16E-02,1
63.8,6.83E-02,1
63.85,6.01E-02,1
63.9,4.81E-02,1
63.95,0.0290924,1
64,1.93E-02,1
64.05,-1.53E-03,1
64.1,-2.12E-02,1
64.15,-8.83E-03,1
64.2,-5.50E-03,1
64.25,-2.18E-02,1
64.3,2.64E-02,1
64.35,0.2364933,1
64.4,0.3745153,1
64.45,0.3434293,1
64.5,0.2700071,1
64.55,0.1488727,1
64.6,3.82E-02,1
64.65,-2.36E-03,1
64.7,3.90E-02,1
64.75,4.18E-02,1
64.8,7.09E-03,1
64.85,2.95E-02,1
64.9,5.80E-02,1
64.95,6.49E-02,1
65,4.40E-02,1
65.05,3.32E-03,1
65.1,-3.45E-02,1
65.15,-2.94E-02,1
65.2,3.19E-02,1
65.25,8.26E-02,1
65.3,9.73E-02,1
65.35,0.1162213,1
65.4,9.11E-02,1
65.45,5.27E-02,1
65.5,1.74E-02,1
65.55,-1.46E-02,1
65.6,-2.43E-02,1
65.65,-1.63E-02,1
65.7,2.22E-02,1
65.75,2.22E-02,1
65.8,2.22E-02,1
65.85,2.22E-02,1
65.9,2.22E-02,1
65.95,2.22E-02,1
66,2.22E-02,1
66.05,2.22E-02,1
66.1,2.22E-02,1
66.15,2.22E-02,1
66.2,2.22E-02,1
66.25,2.22E-02,1
66.3,2.22E-02,1
66.35,2.22E-02,1
66.4,2.22E-02,1
66.45,2.22E-02,1
66.5,2.22E-02,1
66.55,2.22E-02,1
66.6,2.22E-02,1
66.65,2.22E-02,1
66.7,2.22E-02,1
66.75,2.22E-02,1
66.8,2.22E-02,1
66.85,2.22E-02,1
66.9,2.22E-02,1
66.95,2.22E-02,1
67,2.22E-02,1
67.05,2.22E-02,1
67.1,2.22E-02,1
67.15,2.22E-02,1
67.2,2.22E-02,1
67.25,2.22E-02,1
67.3,2.22E-02,1
67.35,2.22E-02,1
67.4,2.22E-02,1
67.45,2.22E-02,1
67.5,2.22E-02,1
67.55,2.22E-02,1
67.6,2.22E-02,1
67.65,2.22E-02,1
67.7,2.22E-02,1
67.75,2.22E-02,1
67.8,2.22E-02,1
67.85,2.22E-02,1
67.9,2.22E-02,1
67.95,2.22E-02,1
68,2.22E-02,1
68.05,2.22E-02,1
68.1,2.22E-02,1
68.15,2.22E-02,1
68.2,2.22E-02,1
68.25,2.22E-02,1
68.3,2.22E-02,1
68.35,2.22E-02,1
68.4,2.22E-02,1
68.45,2.22E-02,1
68.5,2.22E-02,1
68.55,2.22E-02,1
68.6,2.22E-02,1
68.65,2.22E-02,1
68.7,2.22E-02,1
68.75,2.22E-02,1
68.8,2.22E-02,1
68.85,2.22E-02,1
68.9,2.22E-02,1
68.95,2.22E-02,1
69,2.22E-02,1
69.05,2.22E-02,1
69.1,2.22E-02,1
69.15,2.22E-02,1
69.2,2.22E-02,1
69.25,2.22E-02,1
69.3,2.22E-02,1
69.35,2.22E-02,1
69.4,2.22E-02,1
69.45,2.22E-02,1
69.5,2.22E-02,1
69.55,2.22E-02,1
69.6,2.22E-02,1
69.65,2.22E-02,1
69.7,2.22E-02,1
69.75,2.22E-02,1
69.8,2.22E-02,1
69.85,2.22E-02,1
69.9,2.22E-02,1
69.95,2.22E-02,1
17,-6.59E-02,1.5
17.05,-8.89E-02,1.5
17.1,-0.1042542,1.5
17.15,-0.1276303,1.5
17.2,-0.1238119,1.5
17.25,-0.100509,1.5
17.3,-9.62E-02,1.5
17.35,-7.53E-02,1.5
17.4,-4.14E-02,1.5
17.45,-1.82E-02,1.5
17.5,-0.0126737,1.5
17.55,-2.24E-02,1.5
17.6,3.82E-02,1.5
17.65,0.1025913,1.5
17.7,0.1331967,1.5
17.75,0.1175344,1.5
17.8,5.21E-02,1.5
17.85,-0.0300469,1.5
17.9,-8.61E-02,1.5
17.95,-9.49E-02,1.5
18,-7.35E-02,1.5
18.05,-7.38E-02,1.5
18.1,-2.74E-02,1.5
18.15,0.0130077,1.5
18.2,0.0213162,1.5
18.25,0.0165496,1.5
18.3,-0.0222228,1.5
18.35,-9.31E-02,1.5
18.4,9.73E-02,1.5
18.45,0.3377107,1.5
18.5,0.4504086,1.5
18.55,0.3781284,1.5
18.6,0.20474,1.5
18.65,2.96E-03,1.5
18.7,-0.1262436,1.5
18.75,-9.71E-02,1.5
18.8,-2.01E-02,1.5
18.85,-3.91E-02,1.5
18.9,-5.53E-02,1.5
18.95,-0.0767835,1.5
19,-8.68E-02,1.5
19.05,-7.65E-02,1.5
19.1,-4.66E-02,1.5
19.15,-0.0152044,1.5
19.2,-1.29E-02,1.5
19.25,-2.06E-02,1.5
19.3,-4.50E-02,1.5
19.35,-6.56E-02,1.5
19.4,-6.27E-02,1.5
19.45,-4.89E-02,1.5
19.5,-3.48E-02,1.5
19.55,-2.87E-02,1.5
19.6,-3.28E-02,1.5
19.65,-3.80E-02,1.5
19.7,-3.14E-02,1.5
19.75,-1.92E-02,1.5
19.8,-3.14E-02,1.5
19.85,-4.21E-02,1.5
19.9,-4.76E-02,1.5
19.95,-5.89E-02,1.5
20,-6.65E-02,1.5
20.05,-4.77E-02,1.5
20.1,-1.75E-02,1.5
20.15,-2.86E-02,1.5
20.2,-3.43E-02,1.5
20.25,-3.52E-02,1.5
20.3,-0.0644976,1.5
20.35,-6.18E-02,1.5
20.4,-5.13E-02,1.5
20.45,-5.06E-02,1.5
20.5,-6.56E-02,1.5
20.55,-6.58E-02,1.5
20.6,-7.46E-02,1.5
20.65,-0.1025514,1.5
20.7,-0.1278712,1.5
20.75,-2.04E-02,1.5
20.8,9.02E-02,1.5
20.85,0.1676731,1.5
20.9,0.1383733,1.5
20.95,5.46E-02,1.5
21,-5.78E-02,1.5
21.05,-0.1055852,1.5
21.1,-7.75E-03,1.5
21.15,8.38E-02,1.5
21.2,6.67E-02,1.5
21.25,8.22E-03,1.5
21.3,-5.48E-02,1.5
21.35,-0.1003717,1.5
21.4,-0.1174032,1.5
21.45,-0.0693776,1.5
21.5,-5.43E-02,1.5
21.55,-7.17E-02,1.5
21.6,-2.23E-02,1.5
21.65,0.1742375,1.5
21.7,0.3786156,1.5
21.75,0.4519976,1.5
21.8,0.3905182,1.5
21.85,0.2409437,1.5
21.9,8.27E-02,1.5
21.95,-7.81E-03,1.5
22,6.91E-05,1.5
22.05,3.45E-02,1.5
22.1,3.56E-03,1.5
22.15,-5.56E-02,1.5
22.2,0.2030299,1.5
22.25,1.677745,1.5
22.3,4.954557,1.5
22.35,9.72525,1.5
22.4,15.01279,1.5
22.45,19.27473,1.5
22.5,21.20095,1.5
22.55,20.49207,1.5
22.6,17.99058,1.5
22.65,14.72804,1.5
22.7,11.29456,1.5
22.75,8.195399,1.5
22.8,5.630191,1.5
22.85,3.602353,1.5
22.9,2.139513,1.5
22.95,1.184378,1.5
23,0.7249009,1.5
23.05,0.5195022,1.5
23.1,0.3848894,1.5
23.15,0.2587754,1.5
23.2,9.09E-02,1.5
23.25,-5.43E-02,1.5
23.3,-0.154783,1.5
23.35,-9.42E-02,1.5
23.4,-1.66E-02,1.5
23.45,-1.33E-02,1.5
23.5,1.31E-02,1.5
23.55,1.47E-02,1.5
23.6,1.11E-02,1.5
23.65,6.46E-03,1.5
23.7,1.29E-02,1.5
23.75,3.14E-02,1.5
23.8,3.70E-02,1.5
23.85,-2.01E-03,1.5
23.9,0.1243898,1.5
23.95,0.2899427,1.5
24,0.3476121,1.5
24.05,0.3113719,1.5
24.1,0.2063718,1.5
24.15,4.17E-02,1.5
24.2,-8.43E-02,1.5
24.25,-8.00E-02,1.5
24.3,9.51E-03,1.5
24.35,1.54E-02,1.5
24.4,6.08E-02,1.5
24.45,0.1117966,1.5
24.5,0.1307317,1.5
24.55,0.1330034,1.5
24.6,0.1419908,1.5
24.65,0.1250356,1.5
24.7,0.1078452,1.5
24.75,0.1260458,1.5
24.8,0.1322592,1.5
24.85,9.15E-02,1.5
24.9,0.1666751,1.5
24.95,0.3180008,1.5
25,0.3524426,1.5
25.05,0.294311,1.5
25.1,0.2300562,1.5
25.15,0.337503,1.5
25.2,0.3606492,1.5
25.25,0.3504514,1.5
25.3,0.3855634,1.5
25.35,0.4075813,1.5
25.4,0.3435804,1.5
25.45,0.2724116,1.5
25.5,0.2549436,1.5
25.55,0.1232063,1.5
25.6,3.62E-02,1.5
25.65,5.49E-02,1.5
25.7,0.1542342,1.5
25.75,0.1278398,1.5
25.8,0.1218459,1.5
25.85,7.98E-02,1.5
25.9,5.93E-02,1.5
25.95,7.28E-02,1.5
26,0.1277511,1.5
26.05,0.1572816,1.5
26.1,0.1662453,1.5
26.15,0.1505711,1.5
26.2,0.1128454,1.5
26.25,0.1076528,1.5
26.3,0.1518792,1.5
26.35,0.2156423,1.5
26.4,0.2562915,1.5
26.45,0.2654331,1.5
26.5,0.2492259,1.5
26.55,0.2078752,1.5
26.6,0.1688266,1.5
26.65,0.165192,1.5
26.7,0.1653569,1.5
26.75,0.1762251,1.5
26.8,0.2042656,1.5
26.85,0.2365781,1.5
26.9,0.2491999,1.5
26.95,0.2531023,1.5
27,0.2652586,1.5
27.05,0.2839354,1.5
27.1,0.3041019,1.5
27.15,0.3278166,1.5
27.2,0.3297563,1.5
27.25,0.2993971,1.5
27.3,0.2693081,1.5
27.35,0.2799051,1.5
27.4,0.2888565,1.5
27.45,0.31162,1.5
27.5,0.3249561,1.5
27.55,0.3472661,1.5
27.6,0.3701883,1.5
27.65,0.3842741,1.5
27.7,0.4084999,1.5
27.75,0.4421965,1.5
27.8,0.4651355,1.5
27.85,0.4581503,1.5
27.9,0.4491103,1.5
27.95,0.4345827,1.5
28,0.4083488,1.5
28.05,0.4179794,1.5
28.1,0.4434785,1.5
28.15,0.4354741,1.5
28.2,0.4016224,1.5
28.25,0.35783,1.5
28.3,0.3496986,1.5
28.35,0.3592731,1.5
28.4,0.3996293,1.5
28.45,0.4431572,1.5
28.5,0.469979,1.5
28.55,0.500957,1.5
28.6,0.5189795,1.5
28.65,0.6285815,1.5
28.7,0.7420712,1.5
28.75,0.7684792,1.5
28.8,0.6981568,1.5
28.85,0.7864244,1.5
28.9,0.9663498,1.5
28.95,1.26039,1.5
29,1.712369,1.5
29.05,2.312648,1.5
29.1,2.88214,1.5
29.15,3.461502,1.5
29.2,4.02249,1.5
29.25,4.470007,1.5
29.3,4.717848,1.5
29.35,4.787124,1.5
29.4,4.647338,1.5
29.45,4.335403,1.5
29.5,3.881495,1.5
29.55,3.379255,1.5
29.6,2.884913,1.5
29.65,2.471004,1.5
29.7,2.120095,1.5
29.75,1.818475,1.5
29.8,1.594019,1.5
29.85,1.440362,1.5
29.9,1.294624,1.5
29.95,1.187527,1.5
30,1.100026,1.5
30.05,1.029849,1.5
30.1,0.9649033,1.5
30.15,0.9121627,1.5
30.2,0.8498594,1.5
30.25,0.779386,1.5
30.3,0.734466,1.5
30.35,0.6974921,1.5
30.4,0.6568234,1.5
30.45,0.635377,1.5
30.5,0.6137688,1.5
30.55,0.5570065,1.5
30.6,0.5038382,1.5
30.65,0.4637393,1.5
30.7,0.4241877,1.5
30.75,0.4038678,1.5
30.8,0.4356487,1.5
30.85,0.4744291,1.5
30.9,0.5142836,1.5
30.95,0.5670183,1.5
31,0.6227195,1.5
31.05,0.6512244,1.5
31.1,0.6542996,1.5
31.15,0.6587827,1.5
31.2,0.6458443,1.5
31.25,0.674832,1.5
31.3,0.7051163,1.5
31.35,0.7286547,1.5
31.4,0.7158851,1.5
31.45,0.6946844,1.5
31.5,0.7041618,1.5
31.55,0.6880924,1.5
31.6,0.6617243,1.5
31.65,0.6338115,1.5
31.7,0.6148677,1.5
31.75,0.6200499,1.5
31.8,0.6330168,1.5
31.85,0.6463571,1.5
31.9,0.6402258,1.5
31.95,0.6346455,1.5
32,0.6140316,1.5
32.05,0.6195194,1.5
32.1,0.6322442,1.5
32.15,0.6450303,1.5
32.2,0.6569358,1.5
32.25,0.6934525,1.5
32.3,0.7151753,1.5
32.35,0.7676885,1.5
32.4,0.8235614,1.5
32.45,0.881623,1.5
32.5,0.929509,1.5
32.55,0.9674519,1.5
32.6,0.9715872,1.5
32.65,0.9713448,1.5
32.7,0.9823003,1.5
32.75,0.9939626,1.5
32.8,1.018772,1.5
32.85,1.042048,1.5
32.9,1.039675,1.5
32.95,1.023703,1.5
33,1.018267,1.5
33.05,1.041907,1.5
33.1,1.041529,1.5
33.15,1.025114,1.5
33.2,0.989871,1.5
33.25,0.9857581,1.5
33.3,1.097081,1.5
33.35,1.187815,1.5
33.4,1.200645,1.5
33.45,1.143386,1.5
33.5,1.054144,1.5
33.55,0.9983197,1.5
33.6,0.967881,1.5
33.65,0.9897816,1.5
33.7,0.9434304,1.5
33.75,0.9044075,1.5
33.8,0.9014431,1.5
33.85,0.9251478,1.5
33.9,0.9480944,1.5
33.95,0.9522938,1.5
34,0.9316736,1.5
34.05,0.9248214,1.5
34.1,0.9246287,1.5
34.15,0.9537181,1.5
34.2,0.9992391,1.5
34.25,1.027612,1.5
34.3,1.04129,1.5
34.35,1.038428,1.5
34.4,1.049533,1.5
34.45,1.071143,1.5
34.5,1.103416,1.5
34.55,1.136192,1.5
34.6,1.15109,1.5
34.65,1.175288,1.5
34.7,1.176226,1.5
34.75,1.201681,1.5
34.8,1.21288,1.5
34.85,1.216904,1.5
34.9,1.281348,1.5
34.95,1.312092,1.5
35,1.312541,1.5
35.05,1.297298,1.5
35.1,1.305348,1.5
35.15,1.338498,1.5
35.2,1.389474,1.5
35.25,1.471363,1.5
35.3,1.464403,1.5
35.35,1.448189,1.5
35.4,1.412773,1.5
35.45,1.371881,1.5
35.5,1.347523,1.5
35.55,1.341148,1.5
35.6,1.373984,1.5
35.65,1.417312,1.5
35.7,1.44948,1.5
35.75,1.469611,1.5
35.8,1.446222,1.5
35.85,1.404711,1.5
35.9,1.384663,1.5
35.95,1.412137,1.5
36,1.424684,1.5
36.05,1.43437,1.5
36.1,1.430544,1.5
36.15,1.386234,1.5
36.2,1.343003,1.5
36.25,1.350507,1.5
36.3,1.348586,1.5
36.35,1.327587,1.5
36.4,1.324742,1.5
36.45,1.323411,1.5
36.5,1.319046,1.5
36.55,1.347799,1.5
36.6,1.417837,1.5
36.65,1.465241,1.5
36.7,1.500369,1.5
36.75,1.550826,1.5
36.8,1.600569,1.5
36.85,1.636191,1.5
36.9,1.680373,1.5
36.95,1.764705,1.5
37,1.836849,1.5
37.05,1.954519,1.5
37.1,2.166046,1.5
37.15,2.52225,1.5
37.2,3.09006,1.5
37.25,3.819948,1.5
37.3,4.765249,1.5
37.35,5.777567,1.5
37.4,6.639581,1.5
37.45,7.228182,1.5
37.5,7.525789,1.5
37.55,7.604092,1.5
37.6,7.54018,1.5
37.65,7.400088,1.5
37.7,7.169952,1.5
37.75,6.744816,1.5
37.8,6.294993,1.5
37.85,5.845777,1.5
37.9,5.465398,1.5
37.95,5.135113,1.5
38,4.80525,1.5
38.05,4.415591,1.5
38.1,4.043598,1.5
38.15,3.716022,1.5
38.2,3.422394,1.5
38.25,3.141315,1.5
38.3,2.867181,1.5
38.35,2.6243,1.5
38.4,2.41048,1.5
38.45,2.261563,1.5
38.5,2.099532,1.5
38.55,1.917715,1.5
38.6,1.759653,1.5
38.65,1.599242,1.5
