Time,Value,Timepoint
38.75,0.6891041,1
38.8,0.6665639,1
38.85,0.6822527,1
38.9,0.7186015,1
38.95,0.7127782,1
39,0.6713513,1
39.05,0.6319486,1
39.1,0.5962391,1
39.15,0.5762188,1
39.2,0.5775191,1
39.25,0.5775432,1
39.3,0.5632463,1
39.35,0.5441459,1
39.4,0.5455086,1
39.45,0.5535918,1
39.5,0.5457429,1
39.55,0.5371153,1
39.6,0.5528508,1
39.65,0.5684473,1
39.7,0.5778584,1
39.75,0.5839975,1
39.8,0.5839067,1
39.85,0.5610894,1
39.9,0.5346088,1
39.95,0.5316277,1
40,0.5384974,1
40.05,0.5300827,1
40.1,0.5242427,1
40.15,0.5174289,1
40.2,0.5077288,1
40.25,0.5062095,1
40.3,0.5212613,1
40.35,0.5416369,1
40.4,0.5698236,1
40.45,0.592456,1
40.5,0.6028431,1
40.55,0.599766,1
40.6,0.5984191,1
40.65,0.5940704,1
40.7,0.5737315,1
40.75,0.5506747,1
40.8,0.5225126,1
40.85,0.4869884,1
40.9,0.453413,1
40.95,0.4390253,1
41,0.4386332,1
41.05,0.4284981,1
41.1,0.4129532,1
41.15,0.4276497,1
41.2,0.4581713,1
41.25,0.4883184,1
41.3,0.5168085,1
41.35,0.5255332,1
41.4,0.5063863,1
41.45,0.4900894,1
41.5,0.4853423,1
41.55,0.4901476,1
41.6,0.4777457,1
41.65,0.4490955,1
41.7,0.432323,1
41.75,0.4108279,1
41.8,0.4057185,1
41.85,0.4105713,1
41.9,0.4231923,1
41.95,0.4136912,1
42,0.3798928,1
42.05,0.3464168,1
42.1,0.3417003,1
42.15,0.3504413,1
42.2,0.3670893,1
42.25,0.3847256,1
42.3,0.3948544,1
42.35,0.360689,1
42.4,0.3431734,1
42.45,0.3557068,1
42.5,0.36894,1
42.55,0.384627,1
42.6,0.3754324,1
42.65,0.3754492,1
42.7,0.3661786,1
42.75,0.3636269,1
42.8,0.3770723,1
42.85,0.4003673,1
42.9,0.4191508,1
42.95,0.4182503,1
43,0.3955249,1
43.05,0.3672144,1
43.1,0.3328173,1
43.15,0.3334946,1
43.2,0.3607874,1
43.25,0.4146694,1
43.3,0.4565314,1
43.35,0.4961516,1
43.4,0.5315554,1
43.45,0.5251126,1
43.5,0.4886367,1
43.55,0.4547255,1
43.6,0.4343299,1
43.65,0.4362334,1
43.7,0.4544559,1
43.75,0.4585102,1
43.8,0.4405346,1
43.85,0.4113285,1
43.9,0.3954451,1
43.95,0.4035392,1
44,0.4082019,1
44.05,0.4141498,1
44.1,0.4112642,1
44.15,0.420022,1
44.2,0.4337807,1
44.25,0.4606033,1
44.3,0.492748,1
44.35,0.4971454,1
44.4,0.5045471,1
44.45,0.4890372,1
44.5,0.4861425,1
44.55,0.4765134,1
44.6,0.4605378,1
44.65,0.4699448,1
44.7,0.5024769,1
44.75,0.5107086,1
44.8,0.5021605,1
44.85,0.4915573,1
44.9,0.4803497,1
44.95,0.4465666,1
45,0.4437675,1
45.05,0.47943,1
45.1,0.4823706,1
45.15,0.4574891,1
45.2,0.4404381,1
45.25,0.4591469,1
45.3,0.4587178,1
45.35,0.4579252,1
45.4,0.461904,1
45.45,0.4291084,1
45.5,0.3946521,1
45.55,0.4008855,1
45.6,0.4195238,1
45.65,0.4286502,1
45.7,0.4168325,1
45.75,0.3962584,1
45.8,0.3602896,1
45.85,0.3486003,1
45.9,0.3718837,1
45.95,0.390274,1
46,0.390252,1
46.05,0.3655386,1
46.1,0.3434061,1
46.15,0.3206832,1
46.2,0.3088191,1
46.25,0.3485694,1
46.3,0.3682916,1
46.35,0.3886296,1
46.4,0.376072,1
46.45,0.355625,1
46.5,0.3359098,1
46.55,0.3150822,1
46.6,0.288278,1
46.65,0.2665352,1
46.7,0.2245577,1
46.75,0.208796,1
46.8,0.1956603,1
46.85,0.1911588,1
46.9,0.1925213,1
46.95,0.2070242,1
47,0.1846374,1
47.05,0.1675985,1
47.1,0.1431134,1
47.15,0.156503,1
47.2,0.1838097,1
47.25,0.1905831,1
47.3,0.1964571,1
47.35,0.2044576,1
47.4,0.1878199,1
47.45,0.1669098,1
47.5,0.1474018,1
47.55,0.1569726,1
47.6,0.1630202,1
47.65,0.1553658,1
47.7,0.1725039,1
47.75,0.1924458,1
47.8,0.1914083,1
47.85,0.2047825,1
47.9,0.2147663,1
47.95,0.2207938,1
48,0.2080451,1
48.05,0.1926764,1
48.1,0.1811787,1
48.15,0.1790017,1
48.2,0.192234,1
48.25,0.1867857,1
48.3,0.175152,1
48.35,0.1683362,1
48.4,0.1554735,1
48.45,0.1483426,1
48.5,0.1291496,1
48.55,0.1262084,1
48.6,0.1242067,1
48.65,0.1233038,1
48.7,0.1317064,1
48.75,0.1233063,1
48.8,0.1267756,1
48.85,0.1239106,1
48.9,0.1202947,1
48.95,0.1414671,1
49,0.1527197,1
49.05,0.160942,1
49.1,0.1690732,1
49.15,0.1609037,1
49.2,0.1521024,1
49.25,0.1354877,1
49.3,0.1239757,1
49.35,9.87E-02,1
49.4,7.32E-02,1
49.45,7.29E-02,1
49.5,8.54E-02,1
49.55,8.97E-02,1
49.6,0.1000807,1
49.65,0.1154091,1
49.7,0.12023,1
49.75,0.1014675,1
49.8,0.0980617,1
49.85,0.0920836,1
49.9,7.68E-02,1
49.95,7.55E-02,1
50,9.96E-02,1
50.05,0.1362976,1
50.1,0.1508564,1
50.15,0.1484023,1
50.2,0.1358879,1
50.25,0.1145648,1
50.3,0.1022973,1
50.35,9.91E-02,1
50.4,0.1052502,1
50.45,0.1044317,1
50.5,0.1013367,1
50.55,0.1054093,1
50.6,0.112589,1
50.65,0.1275767,1
50.7,0.1285518,1
50.75,0.1178616,1
50.8,0.1096099,1
50.85,9.92E-02,1
50.9,9.46E-02,1
50.95,9.66E-02,1
51,0.1056811,1
51.05,0.1174429,1
51.1,0.115392,1
51.15,0.1072716,1
51.2,0.1004105,1
51.25,8.63E-02,1
51.3,7.13E-02,1
51.35,5.89E-02,1
51.4,5.54E-02,1
51.45,6.87E-02,1
51.5,6.69E-02,1
51.55,5.84E-02,1
51.6,7.61E-02,1
51.65,9.44E-02,1
51.7,9.49E-02,1
51.75,0.1011969,1
51.8,0.1206281,1
51.85,0.1100948,1
51.9,8.86E-02,1
51.95,0.1749943,1
52,0.3090071,1
52.05,0.3526464,1
52.1,0.3126349,1
52.15,0.232678,1
52.2,0.1296858,1
52.25,3.61E-02,1
52.3,1.05E-02,1
52.35,4.76E-02,1
52.4,5.99E-02,1
52.45,5.02E-02,1
52.5,4.14E-02,1
52.55,4.97E-02,1
52.6,5.60E-02,1
52.65,5.86E-02,1
52.7,0.05599,1
52.75,5.53E-02,1
52.8,5.28E-02,1
52.85,6.20E-02,1
52.9,5.35E-02,1
52.95,0.0386644,1
53,3.58E-02,1
53.05,4.08E-02,1
53.1,4.59E-02,1
53.15,5.00E-02,1
53.2,5.86E-02,1
53.25,6.63E-02,1
53.3,6.45E-02,1
53.35,6.34E-02,1
53.4,7.59E-02,1
53.45,8.58E-02,1
53.5,9.67E-02,1
53.55,9.26E-02,1
53.6,8.72E-02,1
53.65,0.0690148,1
53.7,6.95E-02,1
53.75,6.53E-02,1
53.8,5.56E-02,1
53.85,4.06E-02,1
53.9,0.0379189,1
53.95,3.84E-02,1
54,3.42E-02,1
54.05,3.57E-02,1
54.1,5.23E-02,1
54.15,4.31E-02,1
54.2,1.64E-02,1
54.25,0.0195107,1
54.3,2.91E-02,1
54.35,2.73E-02,1
54.4,2.44E-02,1
54.45,4.06E-02,1
54.5,6.63E-02,1
54.55,8.68E-02,1
54.6,0.0950237,1
54.65,9.11E-02,1
54.7,6.09E-02,1
54.75,3.40E-02,1
54.8,1.18E-02,1
54.85,6.62E-03,1
54.9,0.0181227,1
54.95,3.69E-02,1
55,0.0642215,1
55.05,8.20E-02,1
55.1,8.23E-02,1
55.15,8.39E-02,1
55.2,0.081908,1
55.25,7.60E-02,1
55.3,8.32E-02,1
55.35,9.13E-02,1
55.4,0.1112554,1
55.45,0.1076502,1
55.5,0.1052245,1
55.55,9.25E-02,1
55.6,7.42E-02,1
55.65,6.00E-02,1
55.7,6.38E-02,1
55.75,7.17E-02,1
55.8,7.36E-02,1
55.85,0.0680031,1
55.9,6.02E-02,1
55.95,4.45E-02,1
56,5.81E-02,1
56.05,7.64E-02,1
56.1,8.11E-02,1
56.15,7.21E-02,1
56.2,0.0631036,1
56.25,7.30E-02,1
56.3,5.73E-02,1
56.35,6.34E-02,1
56.4,6.98E-02,1
56.45,6.18E-02,1
56.5,5.08E-02,1
56.55,4.57E-02,1
56.6,4.57E-02,1
56.65,3.78E-02,1
56.7,3.36E-02,1
56.75,4.13E-02,1
56.8,5.64E-02,1
56.85,5.73E-02,1
56.9,5.35E-02,1
56.95,2.47E-02,1
57,-1.48E-03,1
57.05,-1.20E-02,1
57.1,-4.13E-03,1
57.15,0.0226912,1
57.2,4.57E-02,1
57.25,5.36E-02,1
57.3,3.16E-02,1
57.35,1.01E-02,1
57.4,1.72E-02,1
57.45,1.78E-02,1
57.5,4.19E-02,1
57.55,5.71E-02,1
57.6,3.88E-02,1
57.65,2.47E-02,1
57.7,1.52E-02,1
57.75,1.72E-02,1
57.8,2.71E-02,1
57.85,4.16E-02,1
57.9,5.96E-02,1
57.95,7.00E-02,1
58,8.03E-02,1
58.05,9.60E-02,1
58.1,0.1074111,1
58.15,0.1146914,1
58.2,0.1171237,1
58.25,0.116095,1
58.3,0.1191802,1
58.35,0.122475,1
58.4,0.1077828,1
58.45,8.69E-02,1
58.5,9.20E-02,1
58.55,9.38E-02,1
58.6,8.41E-02,1
58.65,8.93E-02,1
58.7,9.03E-02,1
58.75,9.01E-02,1
58.8,7.76E-02,1
58.85,6.37E-02,1
58.9,5.97E-02,1
58.95,4.97E-02,1
59,4.26E-02,1
59.05,5.32E-02,1
59.1,6.09E-02,1
59.15,7.37E-02,1
59.2,5.95E-02,1
59.25,4.04E-02,1
59.3,0.0345343,1
59.35,3.51E-02,1
59.4,4.11E-02,1
59.45,4.81E-02,1
59.5,4.81E-02,1
59.55,4.65E-02,1
59.6,2.15E-02,1
59.65,7.72E-03,1
59.7,6.90E-03,1
59.75,5.26E-03,1
59.8,0.0122352,1
59.85,6.44E-03,1
59.9,1.46E-02,1
59.95,2.77E-02,1
60,1.74E-02,1
60.05,3.83E-03,1
60.1,-1.18E-02,1
60.15,-2.79E-02,1
60.2,-2.70E-02,1
60.25,-1.72E-02,1
60.3,2.13E-03,1
60.35,1.53E-02,1
60.4,1.52E-02,1
60.45,1.95E-02,1
60.5,2.55E-02,1
60.55,0.0318866,1
60.6,3.56E-02,1
60.65,0.0373232,1
60.7,2.80E-02,1
60.75,1.14E-02,1
60.8,-3.41E-03,1
60.85,6.95E-05,1
60.9,1.71E-02,1
60.95,3.40E-02,1
61,4.52E-02,1
61.05,5.69E-02,1
61.1,6.20E-02,1
61.15,7.14E-02,1
61.2,8.54E-02,1
61.25,9.96E-02,1
61.3,0.1001422,1
61.35,8.08E-02,1
61.4,0.0444546,1
61.45,2.41E-02,1
61.5,2.07E-02,1
61.55,2.09E-02,1
61.6,3.39E-02,1
61.65,4.39E-02,1
61.7,4.44E-02,1
61.75,4.52E-02,1
61.8,0.0480126,1
61.85,5.39E-02,1
61.9,4.72E-02,1
61.95,4.20E-02,1
62,0.0421392,1
62.05,3.44E-02,1
62.1,2.46E-02,1
62.15,8.05E-03,1
62.2,-1.60E-03,1
62.25,-6.21E-03,1
62.3,-3.40E-03,1
62.35,1.08E-02,1
62.4,1.90E-02,1
62.45,1.61E-02,1
62.5,1.00E-02,1
62.55,8.79E-03,1
62.6,9.69E-03,1
62.65,7.30E-03,1
62.7,1.37E-02,1
62.75,2.63E-02,1
62.8,2.87E-02,1
62.85,3.47E-02,1
62.9,4.23E-02,1
62.95,4.02E-02,1
63,4.40E-02,1
63.05,5.38E-02,1
63.1,6.68E-02,1
63.15,7.33E-02,1
63.2,0.0743886,1
63.25,8.50E-02,1
63.3,9.54E-02,1
63.35,0.1121421,1
63.4,0.1241051,1
63.45,0.1293111,1
63.5,0.1264603,1
63.55,0.1228573,1
63.6,0.1158668,1
63.65,0.1017648,1
63.7,0.1063348,1
63.75,0.108711,1
63.8,0.1049161,1
63.85,0.1135423,1
63.9,0.1214285,1
63.95,0.1385969,1
64,0.1214626,1
64.05,9.77E-02,1
64.1,9.75E-02,1
64.15,9.87E-02,1
64.2,0.1146397,1
64.25,0.1213432,1
64.3,0.1095289,1
64.35,0.1009946,1
64.4,8.06E-02,1
64.45,8.52E-02,1
64.5,8.93E-02,1
64.55,0.0798495,1
64.6,0.0578668,1
64.65,4.73E-02,1
64.7,5.95E-02,1
64.75,8.68E-02,1
64.8,0.1149353,1
64.85,0.1344937,1
64.9,0.1368437,1
64.95,0.1230963,1
65,0.1014854,1
65.05,8.66E-02,1
65.1,7.10E-02,1
65.15,8.44E-02,1
65.2,0.1055917,1
65.25,0.1088768,1
65.3,9.91E-02,1
65.35,7.95E-02,1
65.4,4.92E-02,1
65.45,1.65E-02,1
65.5,1.28E-02,1
65.55,3.71E-02,1
65.6,5.04E-02,1
65.65,5.05E-02,1
65.7,4.45E-02,1
65.75,3.95E-02,1
65.8,3.59E-02,1
65.85,0.0647874,1
65.9,8.41E-02,1
65.95,8.64E-02,1
66,7.06E-02,1
66.05,6.17E-02,1
66.1,2.92E-02,1
66.15,1.01E-02,1
66.2,-2.55E-03,1
66.25,-1.75E-02,1
66.3,-4.51E-02,1
66.35,-2.32E-02,1
66.4,1.52E-02,1
66.45,3.99E-02,1
66.5,4.08E-02,1
66.55,2.83E-02,1
66.6,7.30E-03,1
66.65,-1.06E-02,1
66.7,-1.99E-02,1
66.75,-3.05E-03,1
66.8,5.49E-03,1
66.85,-7.95E-03,1
66.9,-0.0120439,1
66.95,-2.06E-02,1
67,-9.54E-03,1
67.05,3.35E-03,1
67.1,6.60E-03,1
67.15,4.21E-03,1
67.2,1.52E-02,1
67.25,2.11E-02,1
67.3,3.06E-02,1
67.35,3.00E-02,1
67.4,0.0263607,1
67.45,1.69E-02,1
67.5,-0.0152092,1
67.55,-2.32E-02,1
67.6,-3.74E-03,1
67.65,1.64E-02,1
67.7,4.06E-02,1
67.75,6.36E-02,1
67.8,4.48E-02,1
67.85,3.68E-02,1
67.9,1.13E-02,1
67.95,-8.04E-03,1
68,-1.63E-02,1
68.05,-1.65E-02,1
68.1,-2.42E-02,1
68.15,-1.10E-03,1
68.2,2.26E-03,1
68.25,9.27E-03,1
68.3,-1.63E-02,1
68.35,-4.99E-02,1
68.4,-6.58E-02,1
68.45,-0.0624462,1
68.5,-4.76E-02,1
68.55,-1.39E-02,1
68.6,-0.0134923,1
68.65,-0.0166005,1
68.7,-2.46E-02,1
68.75,-2.99E-02,1
68.8,-1.88E-02,1
68.85,3.12E-03,1
68.9,1.52E-02,1
68.95,2.27E-02,1
69,3.08E-02,1
69.05,4.53E-02,1
69.1,0.0514985,1
69.15,5.82E-02,1
69.2,7.55E-02,1
69.25,6.82E-02,1
69.3,5.53E-02,1
69.35,4.52E-02,1
69.4,4.06E-02,1
69.45,5.05E-02,1
69.5,3.79E-02,1
69.55,2.47E-02,1
69.6,6.72E-03,1
69.65,-1.59E-02,1
69.7,-1.59E-02,1
69.75,-1.59E-02,1
69.8,-1.59E-02,1
69.85,-1.59E-02,1
69.9,-1.59E-02,1
69.95,-1.59E-02,1
17,0.0244113,1.5
17.05,6.44E-02,1.5
17.1,7.92E-02,1.5
17.15,6.96E-02,1.5
17.2,0.0270754,1.5
17.25,1.00E-02,1.5
17.3,3.16E-03,1.5
17.35,4.82E-03,1.5
17.4,8.31E-03,1.5
17.45,9.91E-03,1.5
17.5,1.74E-02,1.5
17.55,3.23E-02,1.5
17.6,3.23E-02,1.5
17.65,5.25E-02,1.5
17.7,6.63E-02,1.5
17.75,9.18E-02,1.5
17.8,0.1006042,1.5
17.85,9.08E-02,1.5
17.9,0.0898388,1.5
17.95,8.12E-02,1.5
18,0.0598797,1.5
18.05,5.93E-02,1.5
18.1,0.0637352,1.5
18.15,6.32E-02,1.5
18.2,5.35E-02,1.5
18.25,0.0555369,1.5
18.3,5.66E-02,1.5
18.35,0.0529593,1.5
18.4,4.07E-02,1.5
18.45,4.06E-02,1.5
18.5,2.21E-02,1.5
18.55,1.30E-02,1.5
18.6,1.66E-02,1.5
18.65,0.0114562,1.5
18.7,2.91E-03,1.5
18.75,5.36E-03,1.5
18.8,1.78E-03,1.5
18.85,7.96E-03,1.5
18.9,9.43E-03,1.5
18.95,1.78E-02,1.5
19,5.40E-03,1.5
19.05,2.31E-03,1.5
19.1,7.06E-03,1.5
19.15,-7.23E-03,1.5
19.2,-5.65E-03,1.5
19.25,-1.08E-02,1.5
19.3,-3.43E-02,1.5
19.35,-4.47E-02,1.5
19.4,-4.77E-02,1.5
19.45,-2.70E-02,1.5
19.5,-1.46E-03,1.5
19.55,4.18E-02,1.5
19.6,7.46E-02,1.5
19.65,0.0664469,1.5
19.7,5.35E-02,1.5
19.75,4.52E-02,1.5
19.8,1.59E-02,1.5
19.85,9.73E-03,1.5
19.9,2.41E-02,1.5
19.95,2.77E-02,1.5
20,1.10E-03,1.5
20.05,-2.98E-02,1.5
20.1,-3.51E-02,1.5
20.15,-4.18E-02,1.5
20.2,-4.03E-02,1.5
20.25,-8.86E-03,1.5
20.3,1.42E-02,1.5
20.35,3.43E-02,1.5
20.4,5.58E-02,1.5
20.45,5.95E-02,1.5
20.5,6.41E-02,1.5
20.55,5.29E-02,1.5
20.6,0.0400256,1.5
20.65,2.88E-02,1.5
20.7,0.0260374,1.5
20.75,5.04E-02,1.5
20.8,6.24E-02,1.5
20.85,8.06E-02,1.5
20.9,9.58E-02,1.5
20.95,7.99E-02,1.5
21,6.19E-02,1.5
21.05,3.48E-02,1.5
21.1,3.94E-02,1.5
21.15,0.0495774,1.5
21.2,5.02E-02,1.5
21.25,6.45E-02,1.5
21.3,5.48E-02,1.5
21.35,4.77E-02,1.5
21.4,0.0458272,1.5
21.45,5.38E-02,1.5
21.5,4.02E-02,1.5
21.55,7.46E-03,1.5
21.6,2.01E-03,1.5
21.65,5.72E-03,1.5
21.7,3.76E-03,1.5
21.75,4.63E-02,1.5
21.8,9.95E-02,1.5
21.85,0.1131272,1.5
21.9,9.28E-02,1.5
21.95,8.15E-02,1.5
22,8.32E-02,1.5
22.05,5.39E-02,1.5
22.1,-1.80E-03,1.5
22.15,-4.86E-02,1.5
22.2,0.221736,1.5
22.25,1.483605,1.5
22.3,4.278818,1.5
22.35,8.387686,1.5
22.4,12.99329,1.5
22.45,16.72546,1.5
22.5,18.62287,1.5
22.55,18.34788,1.5
22.6,16.35542,1.5
22.65,13.56085,1.5
22.7,10.64526,1.5
22.75,7.986998,1.5
22.8,5.780205,1.5
22.85,3.974503,1.5
22.9,2.61361,1.5
22.95,1.632116,1.5
23,0.9930239,1.5
23.05,0.6056228,1.5
23.1,0.3450395,1.5
23.15,0.1999413,1.5
23.2,0.1146141,1.5
23.25,0.0656568,1.5
23.3,5.19E-02,1.5
23.35,0.0673046,1.5
23.4,9.62E-02,1.5
23.45,0.1011361,1.5
23.5,0.1237295,1.5
23.55,0.1385958,1.5
23.6,0.1380541,1.5
23.65,0.1465486,1.5
23.7,0.1353451,1.5
23.75,0.1186473,1.5
23.8,0.113147,1.5
23.85,0.1135725,1.5
23.9,0.1477496,1.5
23.95,0.1795594,1.5
24,0.2020144,1.5
24.05,0.2278632,1.5
24.1,0.2370014,1.5
24.15,0.2206127,1.5
24.2,0.1962304,1.5
24.25,0.1725305,1.5
24.3,0.1803869,1.5
24.35,0.1808781,1.5
24.4,0.2007251,1.5
24.45,0.2269223,1.5
24.5,0.2380784,1.5
24.55,0.2265541,1.5
24.6,0.1994374,1.5
24.65,0.1888606,1.5
24.7,0.1909189,1.5
24.75,0.18552,1.5
24.8,0.1744201,1.5
24.85,0.1695263,1.5
24.9,0.1581355,1.5
24.95,0.1457016,1.5
25,0.1337407,1.5
25.05,0.1601703,1.5
25.1,0.1735396,1.5
25.15,0.1692568,1.5
25.2,0.1479732,1.5
25.25,0.1297263,1.5
25.3,0.1156942,1.5
25.35,0.1095494,1.5
25.4,0.1279269,1.5
25.45,0.1388317,1.5
25.5,0.1275639,1.5
25.55,0.1131988,1.5
25.6,0.1057113,1.5
25.65,0.1097837,1.5
25.7,0.1169487,1.5
25.75,0.1292967,1.5
25.8,0.1443008,1.5
25.85,0.1384787,1.5
25.9,0.1581638,1.5
25.95,0.1704515,1.5
26,0.1824972,1.5
26.05,0.1817133,1.5
26.1,0.1776778,1.5
26.15,0.1830899,1.5
26.2,0.2070121,1.5
26.25,0.2383454,1.5
26.3,0.2765071,1.5
26.35,0.2801485,1.5
26.4,0.2897566,1.5
26.45,0.2981788,1.5
26.5,0.3119406,1.5
26.55,0.3220761,1.5
26.6,0.3367303,1.5
26.65,0.3348369,1.5
26.7,0.3373189,1.5
26.75,0.3251162,1.5
26.8,0.337962,1.5
26.85,0.3531863,1.5
26.9,0.3599428,1.5
26.95,0.3703693,1.5
27,0.3789518,1.5
27.05,0.3721315,1.5
27.1,0.3559695,1.5
27.15,0.3313903,1.5
27.2,0.3344776,1.5
27.25,0.3587809,1.5
27.3,0.3806415,1.5
27.35,0.4019369,1.5
27.4,0.3990533,1.5
27.45,0.3802253,1.5
27.5,0.3756739,1.5
27.55,0.3615071,1.5
27.6,0.3790692,1.5
27.65,0.3962757,1.5
27.7,0.4110933,1.5
27.75,0.4326006,1.5
27.8,0.4330995,1.5
27.85,0.4368135,1.5
27.9,0.4507712,1.5
27.95,0.4774913,1.5
28,0.4961897,1.5
28.05,0.4997638,1.5
28.1,0.502247,1.5
28.15,0.4911778,1.5
28.2,0.4594902,1.5
28.25,0.4522807,1.5
28.3,0.4879454,1.5
28.35,0.5429838,1.5
28.4,0.5888773,1.5
28.45,0.6368738,1.5
28.5,0.6809721,1.5
28.55,0.6882137,1.5
28.6,0.6897205,1.5
28.65,0.735539,1.5
28.7,0.8131195,1.5
28.75,0.9407353,1.5
28.8,1.180929,1.5
28.85,1.610478,1.5
28.9,2.243668,1.5
28.95,3.016436,1.5
29,3.883545,1.5
29.05,4.720683,1.5
29.1,5.426107,1.5
29.15,5.942868,1.5
29.2,6.256155,1.5
29.25,6.347499,1.5
29.3,6.195452,1.5
29.35,5.841539,1.5
29.4,5.36007,1.5
29.45,4.79425,1.5
29.5,4.213914,1.5
29.55,3.685953,1.5
29.6,3.228646,1.5
29.65,2.853725,1.5
29.7,2.572978,1.5
29.75,2.368929,1.5
29.8,2.20881,1.5
29.85,2.056423,1.5
29.9,1.916727,1.5
29.95,1.791474,1.5
30,1.668337,1.5
30.05,1.56411,1.5
30.1,1.478886,1.5
30.15,1.396322,1.5
30.2,1.327087,1.5
30.25,1.268938,1.5
30.3,1.242059,1.5
30.35,1.230367,1.5
30.4,1.202575,1.5
30.45,1.158522,1.5
30.5,1.097278,1.5
30.55,1.000279,1.5
30.6,0.9055523,1.5
30.65,0.8458374,1.5
30.7,0.8091365,1.5
30.75,0.7782554,1.5
30.8,0.7354736,1.5
30.85,0.69151,1.5
30.9,0.6424167,1.5
30.95,0.6099626,1.5
31,0.6082858,1.5
31.05,0.6161624,1.5
31.1,0.6203255,1.5
31.15,0.6248242,1.5
31.2,0.6463298,1.5
31.25,0.6703196,1.5
31.3,0.687755,1.5
31.35,0.7069402,1.5
31.4,0.7147236,1.5
31.45,0.698094,1.5
31.5,0.6732056,1.5
31.55,0.6598392,1.5
31.6,0.6601799,1.5
31.65,0.643564,1.5
31.7,0.6361758,1.5
31.75,0.6374766,1.5
31.8,0.6314412,1.5
31.85,0.6308447,1.5
31.9,0.651644,1.5
31.95,0.673048,1.5
32,0.6894767,1.5
32.05,0.7100905,1.5
32.1,0.736707,1.5
32.15,0.73649,1.5
32.2,0.706404,1.5
32.25,0.6630588,1.5
32.3,0.6226637,1.5
32.35,0.5984427,1.5
32.4,0.6147275,1.5
32.45,0.6673925,1.5
32.5,0.732865,1.5
32.55,0.7787483,1.5
32.6,0.8129309,1.5
32.65,0.8246756,1.5
32.7,0.8172451,1.5
32.75,0.7968374,1.5
32.8,0.782194,1.5
32.85,0.7857023,1.5
32.9,0.8079318,1.5
32.95,0.8458957,1.5
33,0.8898025,1.5
33.05,0.9331973,1.5
33.1,0.9554962,1.5
33.15,0.9355003,1.5
33.2,0.9007706,1.5
33.25,0.8685779,1.5
33.3,0.849554,1.5
33.35,0.8504578,1.5
33.4,0.8790421,1.5
33.45,0.9228972,1.5
33.5,0.9505135,1.5
33.55,0.9845445,1.5
33.6,1.037462,1.5
33.65,1.075829,1.5
33.7,1.091053,1.5
33.75,1.110799,1.5
33.8,1.148049,1.5
33.85,1.190966,1.5
33.9,1.222585,1.5
33.95,1.23838,1.5
34,1.224083,1.5
34.05,1.17142,1.5
34.1,1.117655,1.5
34.15,1.096586,1.5
34.2,1.109009,1.5
34.25,1.148958,1.5
34.3,1.20183,1.5
34.35,1.271076,1.5
34.4,1.336406,1.5
34.45,1.388845,1.5
34.5,1.443368,1.5
34.55,1.476523,1.5
34.6,1.467309,1.5
34.65,1.427079,1.5
34.7,1.366208,1.5
34.75,1.289725,1.5
34.8,1.209692,1.5
34.85,1.149707,1.5
34.9,1.127051,1.5
34.95,1.118998,1.5
35,1.12003,1.5
35.05,1.116011,1.5
35.1,1.108897,1.5
35.15,1.107652,1.5
35.2,1.100074,1.5
35.25,1.103897,1.5
35.3,1.109159,1.5
35.35,1.087168,1.5
35.4,1.047728,1.5
35.45,1.007379,1.5
35.5,0.982364,1.5
35.55,0.9533443,1.5
35.6,0.943819,1.5
35.65,0.9551232,1.5
35.7,0.9504318,1.5
35.75,0.9590359,1.5
35.8,1.004434,1.5
35.85,1.057868,1.5
35.9,1.113141,1.5
35.95,1.148381,1.5
36,1.151662,1.5
36.05,1.113162,1.5
36.1,1.080461,1.5
36.15,1.082595,1.5
36.2,1.097913,1.5
36.25,1.103606,1.5
36.3,1.127546,1.5
36.35,1.137512,1.5
36.4,1.145684,1.5
36.45,1.15966,1.5
36.5,1.1846,1.5
36.55,1.214048,1.5
36.6,1.243512,1.5
36.65,1.274807,1.5
36.7,1.300062,1.5
36.75,1.319418,1.5
36.8,1.360916,1.5
36.85,1.405778,1.5
36.9,1.45342,1.5
36.95,1.524002,1.5
37,1.635768,1.5
37.05,1.818485,1.5
37.1,2.099244,1.5
37.15,2.501482,1.5
37.2,2.924959,1.5
37.25,3.244248,1.5
37.3,3.399069,1.5
37.35,3.370507,1.5
37.4,3.216939,1.5
37.45,3.022527,1.5
37.5,2.813504,1.5
37.55,2.668455,1.5
37.6,2.561692,1.5
37.65,2.50149,1.5
37.7,2.50061,1.5
37.75,2.525432,1.5
37.8,2.556023,1.5
37.85,2.562262,1.5
37.9,2.51181,1.5
37.95,2.437114,1.5
38,2.302292,1.5
38.05,2.147034,1.5
38.1,1.987841,1.5
38.15,1.830746,1.5
38.2,1.681766,1.5
38.25,1.548448,1.5
38.3,1.4371,1.5
38.35,1.357772,1.5
38.4,1.274858,1.5
38.45,1.193094,1.5
38.5,1.118622,1.5
38.55,1.061891,1.5
38.6,0.9907387,1.5
38.65,0.9336202,1.5
38.7,0.8766897,1.5
38.75,0.8291262,1.5
38.8,0.8019847,1.5
38.85,0.792689,1.5
38.9,0.7949338,1.5
38.95,0.78045,1.5
39,0.7438098,1.5
39.05,0.6983366,1.5
39.1,0.6628059,1.5
39.15,0.659912,1.5
39.2,0.6611896,1.5
39.25,0.6549652,1.5
39.3,0.6308546,1.5
39.35,0.5991893,1.5
39.4,0.5908648,1.5
39.45,0.5836718,1.5
39.5,0.5858144,1.5
39.55,0.6114929,1.5
